trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio18.wav,41.0031561999931,40.98728823998244,18,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.3075358999776654]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio19.wav,41.38662409997778,41.353931019979065,19,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.20614540000678971]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio20.wav,41.62046000000555,41.603789539996065,20,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio21.wav,42.237287600000855,42.23662886001402,21,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio22.wav,42.45373670000117,42.43743323999224,22,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.16987460001837462]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio23.wav,42.72385790001135,42.720216360013,23,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.2173161000246182]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide24.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio24.wav,42.988549800007604,42.973686740023545,24,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.3341140000266023]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide25.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio25.wav,43.36983450001571,43.35353974001482,25,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995, 0.29097879998153076]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.056774299999233335, 0.2909856000333093]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide26.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio26.wav,43.77048120001564,43.754247260000554,26,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995, 0.29097879998153076, 0.24340470001334324]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.056774299999233335, 0.00019530003191903234, 0.24341110000386834]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide27.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio27.wav,44.1380882000085,44.137199520040305,27,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995, 0.29097879998153076, 0.24340470001334324, 0.24903840001206845]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.056774299999233335, 0.00019530003191903234, 0.00022230000467970967, 0.24904560000868514]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide28.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio28.wav,44.50398869998753,44.486465459992175,28,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995, 0.29097879998153076, 0.24340470001334324, 0.24903840001206845, 0.25953979999758303]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.056774299999233335, 0.00019530003191903234, 0.00022230000467970967, 0.00020860001677647233, 0.2595468999934383]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide29.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio29.wav,44.803228300006595,44.78707374002551,29,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995, 0.29097879998153076, 0.24340470001334324, 0.24903840001206845, 0.25953979999758303, 0.3226171999704093]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.056774299999233335, 0.00019530003191903234, 0.00022230000467970967, 0.00020860001677647233, 0.055000899999868125, 0.3226240999647416]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide30.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio30.wav,45.15326900000218,45.137346859974784,30,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995, 0.29097879998153076, 0.24340470001334324, 0.24903840001206845, 0.25953979999758303, 0.3226171999704093, 0.3384963999851607]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.056774299999233335, 0.00019530003191903234, 0.00022230000467970967, 0.00020860001677647233, 0.055000899999868125, 0.08924229996046051, 0.3385036999825388]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide31.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio31.wav,45.53758800000651,45.52040744001278,31,"[2.793521400017198, 0.3292581000132486, 0.3028654000372626, 0.2689179999870248, 0.22303429996827617, 0.2949635999975726, 0.2421737999538891, 0.2768925999989733, 0.2096083999495022, 0.2218735000351444, 0.17864090000512078, 0.22199660004116595, 0.1606109999702312, 0.23811500001465902, 0.12134889996377751, 0.20283620001282543, 0.13262659998144954, 0.3075294999871403, 0.20613860001321882, 0.44089179998263717, 0.08361380000133067, 0.16986799996811897, 0.21730820002267137, 0.33410710003226995, 0.29097879998153076, 0.24340470001334324, 0.24903840001206845, 0.25953979999758303, 0.3226171999704093, 0.3384963999851607, 0.3192593000130728]","[0.04550440004095435, 0.06982670002616942, 0.08468540001194924, 0.0002142000012099743, 0.07670320000033826, 0.07565759995486587, 0.09202169999480247, 0.05935149994911626, 0.05510930001037195, 0.01587120001204312, 0.05501230002846569, 0.22200320003321394, 0.05511320004006848, 0.23812210001051426, 0.052538599993567914, 0.20284390001324937, 0.07473179994849488, 0.03876289998879656, 0.2405410999781452, 0.44089919998077676, 0.08362210000632331, 0.01714489998994395, 0.06753670005127788, 0.056774299999233335, 0.00019530003191903234, 0.00022230000467970967, 0.00020860001677647233, 0.055000899999868125, 0.08924229996046051, 0.06879140000091866, 0.31926680001197383]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,46.053262799978256,46.053262799978256,46.053262799978256,46.053262799978256,46.053262799978256,0,1,right,4.914050200022757,0,0,99,0.08,-0.08,right,4.7942133999895304,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.937152999977116,50.937152999977116,50.937152999977116,50.937152999977116,50.937152999977116,0,2,right,0.7274734000093304,0,0,99,0.16,-0.08,right,0.6478995999787003,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6704682999989,51.6704682999989,51.6704682999989,51.6704682999989,51.6704682999989,0,1,left,0.7286170999868773,0,0,99,0.08,-0.08,left,0.6364392000250518,A,train_y,x_increasing_steps,top_left,2024-10-29_18h13.11.061,HideSeek_v1,2022.2.5,59.98987370204992,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.40318169997772,52.40318169997772,52.40318169997772,52.40318169997772,52.40318169997772,,,,,,,,,,,,,,,,,,,,
