trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide11.png,stimuli/instructions/Audio11.wav,22.66034570010379,22.642406339989975,1,[0.5253473001066595],[0.5253505001310259],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide12.png,stimuli/instructions/Audio12.wav,23.27936360007152,23.25860013999045,1,[0.5027717999182642],[0.5027769999578595],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
1,0,3,0,8,0,5,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,23.911330600036308,23.911330600036308,23.911330600036308,23.911330600036308,23.89158832002431,return,1.692962700035423,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,0,0,0.4,0.0,25.794181500095874,25.794181500095874,25.794181500095874,25.794181500095874,25.794181500095874,25.794181500095874,25.794181500095874,25.741467820014805,0.417401900049299,return,0.23100759997032583,None,stimuli/alien_stimuli/66.png,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,,,,,,,,,,,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide13.png,stimuli/instructions/Audio13.wav,26.27671830006875,26.25664966017939,1,[0.923555500106886],[0.9235613001510501],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide14.png,stimuli/instructions/Audio14.wav,27.293527700006962,27.274805939989164,1,[0.5596195000689477],[0.5596245001070201],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
2,2,3,2,3,0,0,61,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/61.png,27.927114699967206,27.927114699967206,27.927114699967206,27.927114699967206,27.92566984007135,return,0.7676390998531133,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,2,2,0.0,0.0,28.8754867000971,28.8754867000971,28.8754867000971,28.8754867000971,28.8754867000971,28.8754867000971,28.8754867000971,28.841285420116037,0.401076199952513,return,0.22471739980392158,None,stimuli/alien_stimuli/61.png,61,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,,,,,,,,,,,24,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide15.png,stimuli/instructions/Audio15.wav,29.356692400062457,29.323847370105796,1,[0.6402867999859154],[0.6402918000239879],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide16.png,stimuli/instructions/Audio16.wav,30.093551200116053,30.07620702998247,1,[0.4765244999434799],[0.47652860009111464],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,30.670981999952346,30.670981999952346,30.670981999952346,30.670981999952346,30.670981999952346,up,1.371898700017482,0,0,99,0,-0.32,up,1.2426648999098688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,32.04378299997188,32.04378299997188,32.04378299997188,32.04378299997188,32.04378299997188,return,0.34394660010002553,1,0,1,0,-0.32,return,0.23216290003620088,None,1,0,0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,3,,,,,,,24,,,,,,,,35.993477100040764,35.993477100040764,35.993477100040764,35.993477100040764,35.993477100040764,up,0.9234666000120342,1,0,99,0,-0.15999999999999998,up,0.8015320000704378,None,,,,,34.410276900045574,35.993477100040764,0,-0.32,0.08,0.0,-0.36,0,0.0,0,-0.32,34.02892990014516,34.02892990014516,34.02892990014516,34.02892990014516,34.02892990014516,34.02892990014516,34.02892990014516,34.02892990014516,33.924318220000714,0.60281280009076,return,0.3508292001206428,None,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,36.943148700054735,36.943148700054735,36.943148700054735,36.943148700054735,36.943148700054735,up,0.7768041000235826,1,0,99,0,-0.07999999999999997,up,0.646055799908936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,37.69631660007872,37.69631660007872,37.69631660007872,37.69631660007872,37.69631660007872,up,0.393707700073719,1,0,99,0,2.7755575615628914e-17,up,0.28861439996398985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,38.09226580010727,38.09226580010727,38.09226580010727,38.09226580010727,38.09226580010727,return,0.4611106999218464,2,0,1,0,2.7755575615628914e-17,return,0.36188800004310906,None,4,0,0,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,4,,,,,,,24,,,,,,,,42.28480720007792,42.28480720007792,42.28480720007792,42.28480720007792,42.28480720007792,up,1.9069817999843508,2,0,99,0.08,-0.08,up,1.7948234998621047,None,,,,,40.71030539995991,42.28480720007792,0,0,0.24,0.0,-0.12,0,0.0,0,0,40.126574099995196,40.126574099995196,40.126574099995196,40.126574099995196,40.126574099995196,40.126574099995196,40.126574099995196,40.126574099995196,40.107876220019534,0.7190920999273658,return,0.5638387999497354,None,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.19434739998542,44.19434739998542,44.19434739998542,44.19434739998542,44.19434739998542,up,0.32707030000165105,2,0,99,0.08,0.0,up,0.22970260004512966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.525827599922195,44.525827599922195,44.525827599922195,44.525827599922195,44.525827599922195,up,0.32660600007511675,2,0,99,0.08,0.08,up,0.22474770015105605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.86100749997422,44.86100749997422,44.86100749997422,44.86100749997422,44.86100749997422,up,0.27704189997166395,2,0,99,0.08,0.16,up,0.17488539987243712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.14703550003469,45.14703550003469,45.14703550003469,45.14703550003469,45.14703550003469,up,0.24411630001850426,2,0,99,0.08,0.24,up,0.1400462999008596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.39335940009914,45.39335940009914,45.39335940009914,45.39335940009914,45.39335940009914,return,0.3273238001856953,3,0,1,0.08,0.24,return,0.21292690001428127,None,9,0,0.08,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,5,,,,,,,24,,,,,,,,49.509722700109705,49.509722700109705,49.509722700109705,49.509722700109705,49.509722700109705,up,1.0584948998875916,3,0,99,0.16,0.0,up,0.9627392999827862,None,,,,,47.94331740005873,49.509722700109705,0.08,0.24,0.4,0.0,0.039999999999999994,0.08,0.08,0.08,0.24,47.31022100010887,47.31022100010887,47.31022100010887,47.31022100010887,47.31022100010887,47.31022100010887,47.31022100010887,47.31022100010887,47.274696330190636,0.7689476998057216,return,0.6046074000187218,None,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,50.57753270003013,50.57753270003013,50.57753270003013,50.57753270003013,50.57753270003013,up,0.259525999892503,3,0,99,0.16,0.08,up,0.15021609980612993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,50.843207200057805,50.843207200057805,50.843207200057805,50.843207200057805,50.843207200057805,up,0.2446371999103576,3,0,99,0.16,0.16,up,0.1400415999814868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.09330300008878,51.09330300008878,51.09330300008878,51.09330300008878,51.09330300008878,up,0.2427463000640273,3,0,99,0.16,0.24,up,0.13814850011840463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.34310319996439,51.34310319996439,51.34310319996439,51.34310319996439,51.34310319996439,return,0.39370120014064014,4,0,1,0.16,0.24,return,0.29866799991577864,None,13,0,0.16,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h50.23.308,HideSeek_v1,2023.1.3,59.88529565393414,
