trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio18.wav,38.32396379997954,38.30789594999515,18,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio19.wav,38.523647999973036,38.50753055001842,19,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio20.wav,38.70697990001645,38.69075364999008,20,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio21.wav,39.165083099971525,39.15753995003179,21,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio22.wav,39.390261699969415,39.37470825003693,22,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio23.wav,39.67470009997487,39.65757280002581,23,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide24.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio24.wav,39.80705040000612,39.790814550023065,24,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide25.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio25.wav,39.97405030002119,39.95733464999358,25,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861, 0.17468310002004728]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965, 0.17469170002732426]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide26.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio26.wav,40.25673939997796,40.24079405002995,26,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861, 0.17468310002004728, 0.09085400000913069]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965, 0.17469170002732426, 0.09086260001640767]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide27.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio27.wav,40.457206499995664,40.44092265003128,27,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861, 0.17468310002004728, 0.09085400000913069, 0.22478779999073595]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965, 0.17469170002732426, 0.0748361999867484, 0.22479439998278394]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide28.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio28.wav,40.779077899991535,40.77440285000485,28,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861, 0.17468310002004728, 0.09085400000913069, 0.22478779999073595, 0.07795940001960844]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965, 0.17469170002732426, 0.0748361999867484, 0.22479439998278394, 0.07796670001698658]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide29.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio29.wav,40.90706469997531,40.89029825002654,29,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861, 0.17468310002004728, 0.09085400000913069, 0.22478779999073595, 0.07795940001960844, 0.12280539999483153]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965, 0.17469170002732426, 0.0748361999867484, 0.22479439998278394, 0.07796670001698658, 0.12281169998459518]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide30.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio30.wav,41.05728619999718,41.04060310001951,30,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861, 0.17468310002004728, 0.09085400000913069, 0.22478779999073595, 0.07795940001960844, 0.12280539999483153, 0.3721512000192888]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965, 0.17469170002732426, 0.0748361999867484, 0.22479439998278394, 0.07796670001698658, 0.00018640002235770226, 0.3721586000174284]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide31.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio31.wav,41.474127000023145,41.457305550004826,31,"[1.3692671000026166, 0.17276580003090203, 0.1348928000079468, 0.3040087000117637, 0.1447259000269696, 0.17723319999640808, 0.04194979998283088, 0.4080229999963194, 0.35627290001139045, 0.17211420001694933, 0.15386249998118728, 0.3434405999723822, 0.3783055000239983, 0.15462660003686324, 0.07597600005101413, 0.13823889999184757, 0.3509353999979794, 0.15896349999820814, 0.13910120003856719, 0.3576418000156991, 0.11146459996234626, 0.19187749997945502, 0.0847947999718599, 0.12301939999451861, 0.17468310002004728, 0.09085400000913069, 0.22478779999073595, 0.07795940001960844, 0.12280539999483153, 0.3721512000192888, 0.17232379998313263]","[0.000375300005543977, 0.00020189996575936675, 0.13783650001278147, 0.3040143999969587, 0.0001857000170275569, 0.1772417000029236, 0.10650019999593496, 0.18961409997427836, 0.03797689999919385, 0.037433299992699176, 0.1598502999986522, 0.22637420002138242, 0.00019200000679120421, 0.15463450003881007, 0.01579219999257475, 0.13372059998800978, 0.00024389999452978373, 0.15897009999025613, 0.13910810003289953, 0.3576492000138387, 0.11147319996962324, 0.19188369996845722, 0.08480069995857775, 0.12302689999341965, 0.17469170002732426, 0.0748361999867484, 0.22479439998278394, 0.07796670001698658, 0.00018640002235770226, 0.022012599976733327, 0.17232979997061193]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,41.77388029999565,41.77388029999565,41.77388029999565,41.77388029999565,41.77388029999565,1,0,up,2.0614737999858335,0,0,99,0,0.0,up,1.9747395000304095,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8307860000059,43.8307860000059,43.8307860000059,43.8307860000059,43.8307860000059,2,0,up,0.12706959998467937,0,0,99,0,0.08,up,0.04637820000061765,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9635478000273,43.9635478000273,43.9635478000273,43.9635478000273,43.9635478000273,3,0,up,0.1448806999833323,0,0,99,0,0.16,up,0.07079769996926188,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.11877810000442,44.11877810000442,44.11877810000442,44.11877810000442,44.11877810000442,3,1,right,0.31055819999892265,0,0,99,0.08,0.16,right,0.23357610002858564,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4303144000005,44.4303144000005,44.4303144000005,44.4303144000005,44.4303144000005,3,2,right,0.14435319998301566,0,0,99,0.16,0.16,right,0.0632622999837622,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.58047899999656,44.58047899999656,44.58047899999656,44.58047899999656,44.58047899999656,3,3,right,0.1444613999919966,0,0,99,0.24,0.16,right,0.0690959999919869,,,A,train_y,increasing,top_left,2024-10-30_16h46.19.022,HideSeek_v1,2022.2.5,60.1027275945665,
