trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide11.png,stimuli/instructions/Audio11.wav,14.917921799991746,14.900251620006747,1,[0.3192060999572277],[0.3192122000036761],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide12.png,stimuli/instructions/Audio12.wav,15.301897800003644,15.300323099974776,1,[0.3165674000047147],[0.31657190003897995],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
1,0,3,0,8,0,5,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,15.706693899992388,15.706693899992388,15.706693899992388,15.706693899992388,15.68379479998839,return,1.2885305999661796,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,0,0,0.4,0.0,17.187330599990673,17.187330599990673,17.187330599990673,17.187330599990673,17.187330599990673,17.187330599990673,17.187330599990673,17.13463624001015,0.33462460001464933,return,0.1318275000085123,None,stimuli/alien_stimuli/66.png,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide13.png,stimuli/instructions/Audio13.wav,17.549721400020644,17.534335059998554,1,[0.4887752999784425],[0.4887794000096619],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide14.png,stimuli/instructions/Audio14.wav,18.11660710000433,18.099691299983533,1,[0.35841819999041036],[0.3584217999596149],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
2,2,3,2,3,0,0,61,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/61.png,18.54970550001599,18.54970550001599,18.54970550001599,18.54970550001599,18.53324440002325,return,0.4639735000091605,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,2,2,0.0,0.0,19.174888900015503,19.174888900015503,19.174888900015503,19.174888900015503,19.174888900015503,19.174888900015503,19.174888900015503,19.150595339993014,0.5005317000322975,return,0.33197149995248765,None,stimuli/alien_stimuli/61.png,61,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,24,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide15.png,stimuli/instructions/Audio15.wav,19.71653309999965,19.700997480022487,1,[0.6230211000074632],[0.6230255999835208],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide16.png,stimuli/instructions/Audio16.wav,20.42095459997654,20.417257580009753,1,[0.3994069999898784],[0.3994142999872565],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,20.917707499989774,20.917707499989774,20.917707499989774,20.917707499989774,20.917707499989774,up,2.1190893000457436,0,0,0,99,0,-0.32,up,2.000902400002815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,23.033385700022336,23.033385700022336,23.033385700022336,23.033385700022336,23.033385700022336,up,0.29412789997877553,0,0,0,99,0,-0.24,up,0.19477780000306666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,23.349787199986167,23.349787199986167,23.349787199986167,23.349787199986167,23.349787199986167,up,0.30998190003447235,0,0,0,99,0,-0.15999999999999998,up,0.19189560000086203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,23.649565499974415,23.649565499974415,23.649565499974415,23.649565499974415,23.649565499974415,down,0.8608914000215009,0,0,0,99,0,-0.24,down,0.7668185000075027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,24.503863999969326,24.503863999969326,24.503863999969326,24.503863999969326,24.503863999969326,down,0.2112501000519842,0,0,0,99,0,-0.32,down,0.12906050001038238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,24.733351100003347,24.733351100003347,24.733351100003347,24.733351100003347,24.733351100003347,right,0.4436162000056356,0,0,0,99,0.08,-0.32,right,0.3363967000041157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,25.183086399978492,25.183086399978492,25.183086399978492,25.183086399978492,25.183086399978492,right,0.46103890001541004,0,0,0,99,0.16,-0.32,right,0.36464169999817386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,25.65015180001501,25.65015180001501,25.65015180001501,25.65015180001501,25.65015180001501,down,0.4443559999926947,0,0,0,99,0.16,-0.4,down,0.3373454000102356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,26.10368759999983,26.10368759999983,26.10368759999983,26.10368759999983,26.10368759999983,right,0.5577473000157624,0,0,0,99,0.24,-0.4,right,0.46310240001184866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,26.666361699986737,26.666361699986737,26.666361699986737,26.666361699986737,26.666361699986737,return,0.677763799962122,0,0,0,0,0.24,-0.4,return,0.5821948999655433,None,0,3,0.24,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,3,,,,,,,24,,,,,,,,37.65128990000812,37.65128990000812,37.65128990000812,37.65128990000812,37.65128990000812,up,6.94237050000811,0,0,0,99,0,-0.15999999999999998,up,6.819835399976,None,,,,,36.05446389998542,28.933596800023224,0,-0.32,0.08,0.0,-0.36,0,0.0,0,-0.32,28.933596800023224,28.933596800023224,28.933596800023224,28.933596800023224,28.933596800023224,28.933596800023224,28.933596800023224,28.933596800023224,28.8837691600027,7.274910599982832,return,7.095391299983021,None,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.6162164999987,44.6162164999987,44.6162164999987,44.6162164999987,44.6162164999987,up,0.4591818999615498,0,0,0,99,0,-0.07999999999999997,up,0.32522729999618605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.06596069998341,45.06596069998341,45.06596069998341,45.06596069998341,45.06596069998341,up,0.39457970001967624,0,0,0,99,0,2.7755575615628914e-17,up,0.2800454000243917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.44965379999485,45.44965379999485,45.44965379999485,45.44965379999485,45.44965379999485,return,0.32796159997815266,1,0,0,1,0,2.7755575615628914e-17,return,0.22298789996420965,None,3,3,0,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h18.36.135,HideSeek_v1,2023.1.3,60.150954816235135,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,45.71623050002381,47.33323210000526,0,0,0.24,0.0,-0.12,0,0.0,0,0,47.33323210000526,47.33323210000526,47.33323210000526,47.33323210000526,47.33323210000526,47.33323210000526,47.33323210000526,47.33323210000526,47.31870126000722,,,,,,,,,,,,
