trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,wLy_dir,wLx_dir,x_movePos,y_movePos,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,text_2.started,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,text_2.stopped,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,text_3.started,text_3.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio11.wav,1011.8923369999975,1011.8850115499691,11,"[6.5296471999026835, 19.354873900068924, 17.93151450017467, 18.551725500030443, 3.892149900086224, 4.332442999817431, 5.935972800012678, 11.77451610006392, 5.341432099929079, 6.332515500020236, 10.143549999920651]","[0.01432269997894764, 0.01433770009316504, 0.07739460002630949, 0.033723700093105435, 0.014161800034344196, 0.032870500115677714, 0.03232580004259944, 0.03683419991284609, 0.032928200205788016, 0.06865699985064566, 10.143558099865913]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio12.wav,1022.1069012000225,1022.1049032501178,12,"[6.5296471999026835, 19.354873900068924, 17.93151450017467, 18.551725500030443, 3.892149900086224, 4.332442999817431, 5.935972800012678, 11.77451610006392, 5.341432099929079, 6.332515500020236, 10.143549999920651, 13.38661150005646]","[0.01432269997894764, 0.01433770009316504, 0.07739460002630949, 0.033723700093105435, 0.014161800034344196, 0.032870500115677714, 0.03232580004259944, 0.03683419991284609, 0.032928200205788016, 0.06865699985064566, 0.03458049986511469, 13.386618199991062]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
1,2,8,2,3,0,-5,11,2,instr_dim1_1,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,conditions/schedules/train_y_first/red_square_00/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/11.png,1035.6141725999769,1035.6141725999769,1035.6141725999769,1035.6141725999769,1035.6124483000488,return,11.4199928001035,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,8,2,2,0.4,0.0,1047.1927470001392,1047.1927470001392,1047.1927470001392,1047.1927470001392,1047.1927470001392,1047.1927470001392,1047.1927470001392,1047.186923349998,9.57774049998261,return,9.41745449998416,stimuli/alien_stimuli/11.png,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
,,,,,,,,,,,30,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio13.wav,1056.7637301001232,1056.7637299499709,13,"[6.5296471999026835, 19.354873900068924, 17.93151450017467, 18.551725500030443, 3.892149900086224, 4.332442999817431, 5.935972800012678, 11.77451610006392, 5.341432099929079, 6.332515500020236, 10.143549999920651, 13.38661150005646, 17.549241699976847]","[0.01432269997894764, 0.01433770009316504, 0.07739460002630949, 0.033723700093105435, 0.014161800034344196, 0.032870500115677714, 0.03232580004259944, 0.03683419991284609, 0.032928200205788016, 0.06865699985064566, 0.03458049986511469, 13.386618199991062, 17.549248200142756]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio14.wav,1074.3867920001503,1074.3819189501228,14,"[6.5296471999026835, 19.354873900068924, 17.93151450017467, 18.551725500030443, 3.892149900086224, 4.332442999817431, 5.935972800012678, 11.77451610006392, 5.341432099929079, 6.332515500020236, 10.143549999920651, 13.38661150005646, 17.549241699976847, 17.44104909989983]","[0.01432269997894764, 0.01433770009316504, 0.07739460002630949, 0.033723700093105435, 0.014161800034344196, 0.032870500115677714, 0.03232580004259944, 0.03683419991284609, 0.032928200205788016, 0.06865699985064566, 0.03458049986511469, 13.386618199991062, 0.00024500000290572643, 17.441055999835953]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
2,0,8,0,8,0,0,16,2,instr_dim1_1,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_y_first/red_square_00/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,1091.9283720001113,1091.9283720001113,1091.9283720001113,1091.9283720001113,1091.929289149889,return,10.7403498000931,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,8,0,0,0.0,0.0,1102.8411185999867,1102.8411185999867,1102.8411185999867,1102.8411185999867,1102.8411185999867,1102.8411185999867,1102.8411185999867,1102.8332735500533,25.077743800124153,return,24.91693879989907,stimuli/alien_stimuli/16.png,16,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
,,,,,,,,,,,30,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio15.wav,1127.9413509001024,1127.9432442500024,15,"[6.5296471999026835, 19.354873900068924, 17.93151450017467, 18.551725500030443, 3.892149900086224, 4.332442999817431, 5.935972800012678, 11.77451610006392, 5.341432099929079, 6.332515500020236, 10.143549999920651, 13.38661150005646, 17.549241699976847, 17.44104909989983, 43.999487000051886]","[0.01432269997894764, 0.01433770009316504, 0.07739460002630949, 0.033723700093105435, 0.014161800034344196, 0.032870500115677714, 0.03232580004259944, 0.03683419991284609, 0.032928200205788016, 0.06865699985064566, 0.03458049986511469, 13.386618199991062, 0.00024500000290572643, 17.441055999835953, 43.99949399987236]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio16.wav,1172.015213200124,1172.0098345499719,16,"[6.5296471999026835, 19.354873900068924, 17.93151450017467, 18.551725500030443, 3.892149900086224, 4.332442999817431, 5.935972800012678, 11.77451610006392, 5.341432099929079, 6.332515500020236, 10.143549999920651, 13.38661150005646, 17.549241699976847, 17.44104909989983, 43.999487000051886, 21.24146609986201]","[0.01432269997894764, 0.01433770009316504, 0.07739460002630949, 0.033723700093105435, 0.014161800034344196, 0.032870500115677714, 0.03232580004259944, 0.03683419991284609, 0.032928200205788016, 0.06865699985064566, 0.03458049986511469, 13.386618199991062, 0.00024500000290572643, 17.441055999835953, 0.00020829983986914158, 21.24147309991531]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C65A0M,train_y,red_square,top_left,2025-07-24_16h04.13.383,HideSeek_v1,2022.2.5,60.16434494333748,
