trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,image_break_2.started,key_resp_6.started,fixation_text.stopped,key_resp_6.keys,key_resp_6.rt,draw_alienStim,draw_alienID,test_x,nrepcount,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,51.007872000103816,51.00608550023753,11,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.2821639000903815]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,51.3671689000912,51.35527250019368,12,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,51.84072760003619,51.82309652015101,13,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.13775030011311173]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,52.053579800063744,52.03988680022303,14,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,52.52260400005616,52.505825520143844,15,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.17079590004868805]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,52.7660602000542,52.75700850004796,16,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio17.wav,53.339624900138006,53.3073524403153,17,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.10504910000599921]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio18.wav,53.49967400007881,53.49450980022084,18,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.410989600000903]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio19.wav,53.9596770000644,53.957034880062565,19,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.2998385999817401]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio20.wav,54.33058529999107,54.323305400204845,20,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio21.wav,54.82353710010648,54.80607062031049,21,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio22.wav,55.32340400014073,55.3080289401114,22,"[2.765159400179982, 0.7861113001126796, 0.41457100003026426, 0.28701880015432835, 0.30003809998743236, 0.27329120016656816, 0.28343469998799264, 0.2689952999353409, 0.2570684999227524, 0.26240809983573854, 0.28215650003403425, 0.2905722998548299, 0.13774159993045032, 0.2882782998494804, 0.1707868000958115, 0.28092729998752475, 0.10503219999372959, 0.4109743000008166, 0.29983059992082417, 0.3119277998339385, 0.3081547999754548, 0.19100450002588332]","[0.00029959995299577713, 0.7861198999453336, 0.018332500010728836, 0.000246299896389246, 0.0002700001932680607, 0.01973200007341802, 0.020074799889698625, 0.017384300008416176, 0.04452689993195236, 0.017719700001180172, 0.017184800002723932, 0.2905799997970462, 0.01860169996507466, 0.28828589990735054, 0.04225940001197159, 0.2809375000651926, 0.04253520001657307, 0.018593499902635813, 0.017960399854928255, 0.311938300030306, 0.30816260003484786, 0.19101210008375347]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h45.22.369,HideSeek_v1,2022.2.5,60.17683563664763,
