trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,image_break.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,draw_alienStim,draw_alienID,test_x,nrepcount,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio11.wav,44.99432619998697,44.95992873997893,11,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio12.wav,45.12407180003356,45.10993004001211,12,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio13.wav,45.543684800039046,45.51159020001069,13,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio14.wav,45.689059099997394,45.672911439952436,14,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio15.wav,46.077255000011064,46.04419896001927,15,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio16.wav,46.21276140003465,46.175236500042956,16,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168, 0.1427164999768138]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097, 0.14273139997385442]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio17.wav,46.57303359999787,46.51319458001526,17,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168, 0.1427164999768138, 0.11544850002974272]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097, 0.14273139997385442, 0.115474299993366]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio18.wav,46.738347099977545,46.71724096005782,18,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168, 0.1427164999768138, 0.11544850002974272, 0.07966819999273866]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097, 0.14273139997385442, 0.115474299993366, 0.0796890000347048]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio19.wav,46.85837609996088,46.84628423994872,19,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168, 0.1427164999768138, 0.11544850002974272, 0.07966819999273866, 0.11483810003846884]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097, 0.14273139997385442, 0.115474299993366, 0.0796890000347048, 0.11484769999515265]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio20.wav,47.03806829999667,47.02687710005557,20,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168, 0.1427164999768138, 0.11544850002974272, 0.07966819999273866, 0.11483810003846884, 0.11232620000373572]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097, 0.14273139997385442, 0.115474299993366, 0.0796890000347048, 0.11484769999515265, 0.11233959998935461]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio21.wav,47.34199049999006,47.32901072003878,21,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168, 0.1427164999768138, 0.11544850002974272, 0.07966819999273866, 0.11483810003846884, 0.11232620000373572, 0.09121919993776828]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097, 0.14273139997385442, 0.115474299993366, 0.0796890000347048, 0.11484769999515265, 0.11233959998935461, 0.09122870001010597]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio22.wav,47.60921729996335,47.5942779600271,22,"[1.5757526999805123, 0.11446810001507401, 0.1344899000832811, 0.08154689997900277, 0.07283740001730621, 0.09423419996164739, 0.08429739996790886, 0.10624720004852861, 0.0710018000099808, 0.12776529998518527, 0.08634350006468594, 0.24069050000980496, 0.09733250003773719, 0.10628060007002205, 0.05001110001467168, 0.1427164999768138, 0.11544850002974272, 0.07966819999273866, 0.11483810003846884, 0.11232620000373572, 0.09121919993776828, 0.31336689996533096]","[0.00026350002735853195, 0.1144776000874117, 0.13450500008184463, 0.08155699993949383, 0.07284720009192824, 0.09424679994117469, 0.08430800004862249, 0.10626300005242229, 0.018826100043952465, 0.12777460005600005, 0.08636820001993328, 0.24069969996344298, 0.09735769999679178, 0.10629760008305311, 0.0500202999683097, 0.14273139997385442, 0.115474299993366, 0.0796890000347048, 0.11484769999515265, 0.11233959998935461, 0.14434140000957996, 0.3133758999174461]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h56.36.088,HideSeek_v1,2022.2.5,60.60969720189929,
