trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio11.wav,46.30870480003068,46.30482136006467,11,"[3.934849100012798, 0.36176969995722175, 0.2073563999729231, 0.12791069998638704, 0.15187699999660254, 0.20816629996988922, 0.23936820001108572, 0.23919230001047254, 0.26396710000699386, 0.26355579996015877, 0.2990645000245422]","[0.00027520000003278255, 0.00031599996145814657, 0.20736860000761226, 0.0002487999736331403, 0.018536999996285886, 0.03824010002426803, 0.01826230000006035, 0.05663720000302419, 0.04655089997686446, 0.01854970003478229, 0.2990731000318192]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio12.wav,46.75709550001193,46.75513300008606,12,"[3.934849100012798, 0.36176969995722175, 0.2073563999729231, 0.12791069998638704, 0.15187699999660254, 0.20816629996988922, 0.23936820001108572, 0.23919230001047254, 0.26396710000699386, 0.26355579996015877, 0.2990645000245422, 0.11825190001400188]","[0.00027520000003278255, 0.00031599996145814657, 0.20736860000761226, 0.0002487999736331403, 0.018536999996285886, 0.03824010002426803, 0.01826230000006035, 0.05663720000302419, 0.04655089997686446, 0.01854970003478229, 0.2990731000318192, 0.11826239997753873]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
1,2,3,2,8,0,5,11,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/11.png,46.9716612000484,46.9716612000484,46.9716612000484,46.9716612000484,46.95580114002805,return,1.0920015000156127,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,2,2,0.4,0.0,48.30796490004286,48.30796490004286,48.30796490004286,48.30796490004286,48.30796490004286,48.30796490004286,48.30796490004286,48.23872860008851,0.4520677999826148,return,0.21148930001072586,stimuli/alien_stimuli/11.png,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,,,,,,,,,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio13.wav,48.68856100004632,48.673164560075385,13,"[3.934849100012798, 0.36176969995722175, 0.2073563999729231, 0.12791069998638704, 0.15187699999660254, 0.20816629996988922, 0.23936820001108572, 0.23919230001047254, 0.26396710000699386, 0.26355579996015877, 0.2990645000245422, 0.11825190001400188, 0.7204463999951258]","[0.00027520000003278255, 0.00031599996145814657, 0.20736860000761226, 0.0002487999736331403, 0.018536999996285886, 0.03824010002426803, 0.01826230000006035, 0.05663720000302419, 0.04655089997686446, 0.01854970003478229, 0.2990731000318192, 0.11826239997753873, 0.7204569999594241]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio14.wav,49.472995100019034,49.45487146006199,14,"[3.934849100012798, 0.36176969995722175, 0.2073563999729231, 0.12791069998638704, 0.15187699999660254, 0.20816629996988922, 0.23936820001108572, 0.23919230001047254, 0.26396710000699386, 0.26355579996015877, 0.2990645000245422, 0.11825190001400188, 0.7204463999951258, 0.552544999984093]","[0.00027520000003278255, 0.00031599996145814657, 0.20736860000761226, 0.0002487999736331403, 0.018536999996285886, 0.03824010002426803, 0.01826230000006035, 0.05663720000302419, 0.04655089997686446, 0.01854970003478229, 0.2990731000318192, 0.11826239997753873, 0.06893599999602884, 0.5525539999944158]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
2,0,3,0,3,0,0,16,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,50.12628890003543,50.12628890003543,50.12628890003543,50.12628890003543,50.122473880078175,return,0.46538409998174757,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,0,0,0.0,0.0,50.763300899998285,50.763300899998285,50.763300899998285,50.763300899998285,50.763300899998285,50.763300899998285,50.763300899998285,50.75507446008269,0.3841306999674998,return,0.2235043999971822,stimuli/alien_stimuli/16.png,16,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,,,,,,,,,,,30,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio15.wav,51.15728640003363,51.15516160003608,15,"[3.934849100012798, 0.36176969995722175, 0.2073563999729231, 0.12791069998638704, 0.15187699999660254, 0.20816629996988922, 0.23936820001108572, 0.23919230001047254, 0.26396710000699386, 0.26355579996015877, 0.2990645000245422, 0.11825190001400188, 0.7204463999951258, 0.552544999984093, 0.6522053999942727]","[0.00027520000003278255, 0.00031599996145814657, 0.20736860000761226, 0.0002487999736331403, 0.018536999996285886, 0.03824010002426803, 0.01826230000006035, 0.05663720000302419, 0.04655089997686446, 0.01854970003478229, 0.2990731000318192, 0.11826239997753873, 0.06893599999602884, 0.5525539999944158, 0.6522168999654241]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio16.wav,51.87324230000377,51.85616906001233,16,"[3.934849100012798, 0.36176969995722175, 0.2073563999729231, 0.12791069998638704, 0.15187699999660254, 0.20816629996988922, 0.23936820001108572, 0.23919230001047254, 0.26396710000699386, 0.26355579996015877, 0.2990645000245422, 0.11825190001400188, 0.7204463999951258, 0.552544999984093, 0.6522053999942727, 0.8859539999975823]","[0.00027520000003278255, 0.00031599996145814657, 0.20736860000761226, 0.0002487999736331403, 0.018536999996285886, 0.03824010002426803, 0.01826230000006035, 0.05663720000302419, 0.04655089997686446, 0.01854970003478229, 0.2990731000318192, 0.11826239997753873, 0.06893599999602884, 0.5525539999944158, 0.018137199978809804, 0.8859617999987677]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h52.13.198,HideSeek_v1,2022.2.5,59.92642232953912,
