trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,image_break.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,draw_alienStim,draw_alienID,test_x,nrepcount,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio11.wav,78.01575000002049,78.0036500999704,11,"[2.2688621999695897, 0.5865392999257892, 0.402096200035885, 0.23696999996900558, 0.4042345000198111, 0.3371530999429524, 0.4542832999723032, 0.28864220005925745, 0.2952047000871971, 0.28826780000235885, 0.2564066000049934]","[0.11650689993984997, 0.1685612000292167, 0.01796889991965145, 0.017735800007358193, 0.06735020002815872, 0.21605789999011904, 0.0003079000161960721, 0.01906670001335442, 0.052092500030994415, 0.022389500052668154, 0.256415200070478]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio12.wav,78.33953230001498,78.33288819994777,12,"[2.2688621999695897, 0.5865392999257892, 0.402096200035885, 0.23696999996900558, 0.4042345000198111, 0.3371530999429524, 0.4542832999723032, 0.28864220005925745, 0.2952047000871971, 0.28826780000235885, 0.2564066000049934, 0.23409190005622804]","[0.11650689993984997, 0.1685612000292167, 0.01796889991965145, 0.017735800007358193, 0.06735020002815872, 0.21605789999011904, 0.0003079000161960721, 0.01906670001335442, 0.052092500030994415, 0.022389500052668154, 0.01802209997549653, 0.2341012000106275]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio13.wav,78.80385779996868,78.78601193998475,13,"[2.2688621999695897, 0.5865392999257892, 0.402096200035885, 0.23696999996900558, 0.4042345000198111, 0.3371530999429524, 0.4542832999723032, 0.28864220005925745, 0.2952047000871971, 0.28826780000235885, 0.2564066000049934, 0.23409190005622804, 0.10602120007388294]","[0.11650689993984997, 0.1685612000292167, 0.01796889991965145, 0.017735800007358193, 0.06735020002815872, 0.21605789999011904, 0.0003079000161960721, 0.01906670001335442, 0.052092500030994415, 0.022389500052668154, 0.01802209997549653, 0.2341012000106275, 0.10603410005569458]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio14.wav,78.96914910001215,78.95304159994703,14,"[2.2688621999695897, 0.5865392999257892, 0.402096200035885, 0.23696999996900558, 0.4042345000198111, 0.3371530999429524, 0.4542832999723032, 0.28864220005925745, 0.2952047000871971, 0.28826780000235885, 0.2564066000049934, 0.23409190005622804, 0.10602120007388294, 0.22028030001092702]","[0.11650689993984997, 0.1685612000292167, 0.01796889991965145, 0.017735800007358193, 0.06735020002815872, 0.21605789999011904, 0.0003079000161960721, 0.01906670001335442, 0.052092500030994415, 0.022389500052668154, 0.01802209997549653, 0.2341012000106275, 0.018647099961526692, 0.22029299999121577]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio15.wav,79.4872647000011,79.4695674800314,15,"[2.2688621999695897, 0.5865392999257892, 0.402096200035885, 0.23696999996900558, 0.4042345000198111, 0.3371530999429524, 0.4542832999723032, 0.28864220005925745, 0.2952047000871971, 0.28826780000235885, 0.2564066000049934, 0.23409190005622804, 0.10602120007388294, 0.22028030001092702, 0.31911469995975494]","[0.11650689993984997, 0.1685612000292167, 0.01796889991965145, 0.017735800007358193, 0.06735020002815872, 0.21605789999011904, 0.0003079000161960721, 0.01906670001335442, 0.052092500030994415, 0.022389500052668154, 0.01802209997549653, 0.2341012000106275, 0.018647099961526692, 0.09799469995778054, 0.31912300002295524]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio16.wav,79.86735209997278,79.85520039999392,16,"[2.2688621999695897, 0.5865392999257892, 0.402096200035885, 0.23696999996900558, 0.4042345000198111, 0.3371530999429524, 0.4542832999723032, 0.28864220005925745, 0.2952047000871971, 0.28826780000235885, 0.2564066000049934, 0.23409190005622804, 0.10602120007388294, 0.22028030001092702, 0.31911469995975494, 0.23022070003207773]","[0.11650689993984997, 0.1685612000292167, 0.01796889991965145, 0.017735800007358193, 0.06735020002815872, 0.21605789999011904, 0.0003079000161960721, 0.01906670001335442, 0.052092500030994415, 0.022389500052668154, 0.01802209997549653, 0.2341012000106275, 0.018647099961526692, 0.09799469995778054, 0.00028849998489022255, 0.23023190000094473]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio17.wav,80.2704051999608,80.25443505996373,17,"[2.2688621999695897, 0.5865392999257892, 0.402096200035885, 0.23696999996900558, 0.4042345000198111, 0.3371530999429524, 0.4542832999723032, 0.28864220005925745, 0.2952047000871971, 0.28826780000235885, 0.2564066000049934, 0.23409190005622804, 0.10602120007388294, 0.22028030001092702, 0.31911469995975494, 0.23022070003207773, 0.5010250000050291]","[0.11650689993984997, 0.1685612000292167, 0.01796889991965145, 0.017735800007358193, 0.06735020002815872, 0.21605789999011904, 0.0003079000161960721, 0.01906670001335442, 0.052092500030994415, 0.022389500052668154, 0.01802209997549653, 0.2341012000106275, 0.018647099961526692, 0.09799469995778054, 0.00028849998489022255, 0.06712979997973889, 0.5010353999678046]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h28.54.759,HideSeek_v1,2022.2.5,60.043363339635,
