trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,wLy_dir,wLx_dir,x_movePos,y_movePos,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,endstatus,url_stopearly,slide_stop.started,key_resp_3.started,sound_stop.started,sound_stop.stopped,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,110.0480164999608,110.0480164999608,110.0480164999608,110.0480164999608,110.0480164999608,8,0,0.08,0.24,return,0.3287070000078529,2,0,1,0.08,0.24,return,0.2288152000401169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,5,,,,,,,24,,,,,,,,115.91575970011763,115.91575970011763,115.91575970011763,115.91575970011763,115.91575970011763,,,,,up,4.575011099921539,2,0,99,0.16,0.0,up,4.47844920004718,None,114.34831600007601,115.91575970011763,0.08,0.24,0.4,0.0,0.039999999999999994,0.08,0.08,0.08,0.24,111.94866929994896,111.94866929994896,111.94866929994896,111.94866929994896,111.94866929994896,111.94866929994896,111.94866929994896,111.94866929994896,111.9316171999555,2.5181448999792337,return,2.3689284999854863,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,120.49878340004943,120.49878340004943,120.49878340004943,120.49878340004943,120.49878340004943,,,,,up,0.31036089989356697,2,0,99,0.16,0.08,up,0.21392329991795123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,120.81496690004133,120.81496690004133,120.81496690004133,120.81496690004133,120.81496690004133,,,,,up,0.277132699964568,2,0,99,0.16,0.16,up,0.1738795000128448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,121.09870210010558,121.09870210010558,121.09870210010558,121.09870210010558,121.09870210010558,,,,,up,0.2602694998495281,2,0,99,0.16,0.24,up,0.1580660999752581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,121.36482589994557,121.36482589994557,121.36482589994557,121.36482589994557,121.36482589994557,12,0,0.16,0.24,return,0.3938442999497056,3,0,1,0.16,0.24,return,0.295771999983117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,4,3,5,0,1,62,,train_dim1_1,5,24,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,6,,,,,,,24,,,,,,,,152.1846153999213,152.1846153999213,152.1846153999213,152.1846153999213,152.1846153999213,,,,,up,0.5416236999444664,3,0,99,0.08,0.0,up,0.4258785001002252,None,150.5977141999174,152.1846153999213,0.16,0.24,0.32,0.0,0.07999999999999999,0.16,0.16,0.16,0.24,123.34875290002674,123.34875290002674,123.34875290002674,123.34875290002674,123.34875290002674,123.34875290002674,123.34875290002674,123.34875290002674,123.3314153001178,27.400601800065488,return,27.219038600102067,0.0012264000251889229,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,4,3,5,0,1,62,,train_dim1_1,5,24,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,152.7145960999187,152.7145960999187,152.7145960999187,152.7145960999187,152.7145960999187,13,0,0.08,0.0,return,0.3431504999753088,4,0,1,0.08,0.0,return,0.23729889979586005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,7,,,,,,,24,,,,,,,,157.731288400013,157.731288400013,157.731288400013,157.731288400013,157.731288400013,,,,,up,0.5078838998451829,4,0,99,0.16,-0.32,up,0.4144098998513073,None,156.16448900010437,157.731288400013,0.08,0,0.08,0.0,-0.04,0.08,0.08,0.08,0,154.62959920009598,154.62959920009598,154.62959920009598,154.62959920009598,154.62959920009598,154.62959920009598,154.62959920009598,154.62959920009598,154.61446890006772,1.6520445998758078,return,1.5132750000339001,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,158.24850760004483,158.24850760004483,158.24850760004483,158.24850760004483,158.24850760004483,,,,,up,0.3265176999848336,4,0,99,0.16,-0.24,up,0.2237450999673456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,158.58113959990442,158.58113959990442,158.58113959990442,158.58113959990442,158.58113959990442,,,,,up,0.3436526998411864,4,0,99,0.16,-0.15999999999999998,up,0.23733309982344508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,158.93151900009252,158.93151900009252,158.93151900009252,158.93151900009252,158.93151900009252,,,,,up,0.4273326999973506,4,0,99,0.16,-0.07999999999999997,up,0.3301357999444008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,0,4,4,0,4,65,,train_dim1_1,6,24,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,159.36460709990934,159.36460709990934,159.36460709990934,159.36460709990934,159.36460709990934,17,0,0.16,-0.07999999999999997,return,0.627251299796626,5,0,1,0.16,-0.07999999999999997,return,0.5312143000774086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,8,,,,,,,24,,,,,,,,163.6480545999948,163.6480545999948,163.6480545999948,163.6480545999948,163.6480545999948,,,,,up,0.4399840000551194,5,0,99,-0.16,-0.08,up,0.3452777999918908,None,162.08094780007377,163.6480545999948,0.16,-0.08,0.32,0.0,-0.24000000000000002,0.16,0.16,0.16,-0.08,161.54853189992718,161.54853189992718,161.54853189992718,161.54853189992718,161.54853189992718,161.54853189992718,161.54853189992718,161.54853189992718,161.53101620012893,0.6510928999632597,return,0.5020252000540495,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,164.13466960005462,164.13466960005462,164.13466960005462,164.13466960005462,164.13466960005462,,,,,up,0.3264047000557184,5,0,99,-0.16,0.0,up,0.18874909984879196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,164.4312203999143,164.4312203999143,164.4312203999143,164.4312203999143,164.4312203999143,,,,,up,0.3107227000873536,5,0,99,-0.16,0.08,up,0.20667379978112876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,3,0,6,0,3,64,,train_dim1_1,7,24,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,164.7478664999362,164.7478664999362,164.7478664999362,164.7478664999362,164.7478664999362,20,0,-0.16,0.08,return,0.32755069993436337,6,0,1,-0.16,0.08,return,0.21847220021300018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,0,9,,,,,,,24,,,,,,,,168.71631649998017,168.71631649998017,168.71631649998017,168.71631649998017,168.71631649998017,,,,,up,0.5083916001021862,6,0,99,0.16,-0.24,up,0.42115569999441504,None,167.1649285000749,168.71631649998017,-0.16,0.08,0.24,0.0,-0.04,-0.16,-0.16,-0.16,0.08,166.6483265000861,166.6483265000861,166.6483265000861,166.6483265000861,166.6483265000861,166.6483265000861,166.6483265000861,166.6483265000861,166.6309396999888,0.6366449999623001,return,0.49065020005218685,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,169.2477579000406,169.2477579000406,169.2477579000406,169.2477579000406,169.2477579000406,,,,,up,0.31113120005466044,6,0,99,0.16,-0.15999999999999998,up,0.21142020006664097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,169.5643213998992,169.5643213998992,169.5643213998992,169.5643213998992,169.5643213998992,,,,,up,0.32556849997490644,6,0,99,0.16,-0.07999999999999997,up,0.21758029982447624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,169.88477270002477,169.88477270002477,169.88477270002477,169.88477270002477,169.88477270002477,,,,,up,0.36098260013386607,6,0,99,0.16,2.7755575615628914e-17,up,0.27843710011802614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,170.28842839994468,170.28842839994468,170.28842839994468,170.28842839994468,170.28842839994468,,,,,up,0.3444345002062619,6,0,99,0.16,0.08000000000000003,up,0.21982110012322664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,1,4,6,0,5,66,,train_dim1_1,8,24,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,170.6144234999083,170.6144234999083,170.6144234999083,170.6144234999083,170.6144234999083,25,0,0.16,0.08000000000000003,return,0.31096150004304945,7,0,1,0.16,0.08000000000000003,return,0.21806180011481047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,4,10,,,,,,,24,,,,,,,,174.58111750008538,174.58111750008538,174.58111750008538,174.58111750008538,174.58111750008538,,,,,up,0.723730199970305,7,0,99,-0.08,-0.08,up,0.6237409999594092,None,173.01481020008214,174.58111750008538,0.16,0.08,0.4,0.0,-0.12,0.16,0.16,0.16,0.08,172.48168259998783,172.48168259998783,172.48168259998783,172.48168259998783,172.48168259998783,172.48168259998783,172.48168259998783,172.48168259998783,172.46418370008467,0.6525598000735044,return,0.511491300072521,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,175.31416680011898,175.31416680011898,175.31416680011898,175.31416680011898,175.31416680011898,,,,,up,0.37712409999221563,7,0,99,-0.08,0.0,up,0.27086049993522465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,175.7144464000594,175.7144464000594,175.7144464000594,175.7144464000594,175.7144464000594,,,,,up,0.3090578999835998,7,0,99,-0.08,0.08,up,0.18521269992925227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,1,3,1,6,0,3,64,,train_dim1_1,9,24,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,176.01483149989508,176.01483149989508,176.01483149989508,176.01483149989508,176.01483149989508,28,0,-0.08,0.08,return,0.9110695000272244,8,0,1,-0.08,0.08,return,0.8129521000664681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,1,11,,,,,,,24,,,,,,,,180.51431460003369,180.51431460003369,180.51431460003369,180.51431460003369,180.51431460003369,,,,,up,0.4744684000033885,8,0,99,-0.16,-0.32,up,0.3709397001657635,None,178.94755299994722,180.51431460003369,-0.08,0.08,0.24,0.0,-0.04,-0.08,-0.08,-0.08,0.08,178.49768120003864,178.49768120003864,178.49768120003864,178.49768120003864,178.49768120003864,178.49768120003864,178.49768120003864,178.49768120003864,178.48088640002533,0.5688366999384016,return,0.4300623000599444,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,180.99793089996092,180.99793089996092,180.99793089996092,180.99793089996092,180.99793089996092,,,,,up,0.32720280019566417,8,0,99,-0.16,-0.24,up,0.22465719981119037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,181.3309907000512,181.3309907000512,181.3309907000512,181.3309907000512,181.3309907000512,,,,,up,0.32638910016976297,8,0,99,-0.16,-0.15999999999999998,up,0.2227742001414299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,181.66404989990406,181.66404989990406,181.66404989990406,181.66404989990406,181.66404989990406,,,,,up,0.2601544000208378,8,0,99,-0.16,-0.07999999999999997,up,0.15927149984054267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,0,0,0,4,0,4,65,,train_dim1_1,10,24,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,181.93109009996988,181.93109009996988,181.93109009996988,181.93109009996988,181.93109009996988,32,0,-0.16,-0.07999999999999997,return,0.3103564998600632,9,0,1,-0.16,-0.07999999999999997,return,0.20603889995254576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,2,4,3,0,1,62,,train_dim1_1,11,24,2,0,2,0,,,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,12,,,,,,,24,,,,,,,,186.731656299904,186.731656299904,186.731656299904,186.731656299904,186.731656299904,,,,,up,0.458786099916324,9,0,99,0.16,-0.15999999999999998,up,0.35561920003965497,None,185.16451829997823,186.731656299904,-0.16,-0.08,0.32,0.0,-0.24000000000000002,-0.16,-0.16,-0.16,-0.08,183.79777680011466,183.79777680011466,183.79777680011466,183.79777680011466,183.79777680011466,183.79777680011466,183.79777680011466,183.79777680011466,183.7811006000731,1.484728300012648,return,1.346592100104317,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,4,2,4,3,0,1,62,,train_dim1_1,11,24,2,0,2,0,,,,,,,,,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,187.1976805999875,187.1976805999875,187.1976805999875,187.1976805999875,187.1976805999875,33,0,0.16,-0.15999999999999998,return,0.6269402001053095,10,0,1,0.16,-0.15999999999999998,return,0.5222650999203324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,4,13,,,,,,,24,,,,,,,,191.46400070004165,191.46400070004165,191.46400070004165,191.46400070004165,191.46400070004165,,,,,up,0.357266099890694,10,0,99,0.08,-0.32,up,0.2588678998872638,None,189.89763269992545,191.46400070004165,0.16,-0.16,0.08,0.0,-0.2,0.16,0.16,0.16,-0.16,189.38140549999662,189.38140549999662,189.38140549999662,189.38140549999662,189.38140549999662,189.38140549999662,189.38140549999662,189.38140549999662,189.36465940000488,0.6344181001186371,return,0.4884695000946522,None,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,191.8332954000216,191.8332954000216,191.8332954000216,191.8332954000216,191.8332954000216,,,,,up,0.27577919978648424,10,0,99,0.08,-0.24,up,0.16879609995521605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
,3,0,3,5,0,5,66,,train_dim1_1,12,24,2,0,2,0,,,,,,,,,0,0,0,0,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,192.11420640000142,192.11420640000142,192.11420640000142,192.11420640000142,192.11420640000142,,,,,up,0.24391159997321665,10,0,99,0.08,-0.15999999999999998,up,0.14099189988337457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01_13h53.21.248,HideSeek_v1,2023.1.3,59.93457544953925,
