trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide11.png,stimuli/instructions/Audio11.wav,17.460272599942982,17.450355140073224,1,[0.29054249986074865],[0.2905460998881608],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide12.png,stimuli/instructions/Audio12.wav,17.816115099936724,17.800280839949846,1,[0.2515501999296248],[0.25155350007116795],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
1,0,3,0,8,0,5,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,18.15225929999724,18.15225929999724,18.15225929999724,18.15225929999724,18.13351844996214,return,1.4082176003139466,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,0,0,0.4,0.0,19.766850699903443,19.766850699903443,19.766850699903443,19.766850699903443,19.766850699903443,19.766850699903443,19.766850699903443,19.7168344900012,0.4510009998921305,return,0.23713410017080605,None,stimuli/alien_stimuli/66.png,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,,,,,,,,,,,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide13.png,stimuli/instructions/Audio13.wav,20.220310899894685,20.217728919954972,1,[0.8970394998323172],[0.8970429999753833],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide14.png,stimuli/instructions/Audio14.wav,21.19004979985766,21.183463650057092,1,[0.462688900064677],[0.462693199981004],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
2,2,3,2,3,0,0,61,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/61.png,21.727113399887457,21.727113399887457,21.727113399887457,21.727113399887457,21.718624650035053,return,1.3417317001149058,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,2,2,0.0,0.0,23.2335609998554,23.2335609998554,23.2335609998554,23.2335609998554,23.2335609998554,23.2335609998554,23.2335609998554,23.216951979883017,0.4006101000122726,return,0.24418310029432178,None,stimuli/alien_stimuli/61.png,61,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,,,,,,,,,,,24,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide15.png,stimuli/instructions/Audio15.wav,23.699770299950615,23.68355001988821,1,[0.9679798001889139],[0.9679838002193719],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide16.png,stimuli/instructions/Audio16.wav,24.784145399928093,24.766711269877852,1,[0.6123118000105023],[0.6123158000409603],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,25.481322600040585,25.481322600040585,25.481322600040585,25.481322600040585,25.481322600040585,up,2.224447200074792,0,0,99,0,-0.32,up,2.111504000145942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,27.733904599910602,27.733904599910602,27.733904599910602,27.733904599910602,27.733904599910602,return,0.34175939997658134,1,0,1,0,-0.32,return,0.20636830013245344,None,1,0,0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,3,,,,,,,24,,,,,,,,37.183518199948594,37.183518199948594,37.183518199948594,37.183518199948594,37.183518199948594,up,0.575571299996227,1,0,99,0,-0.15999999999999998,up,0.47300749993883073,None,,,,,35.60124249989167,29.683719399850816,0,-0.32,0.08,0.0,-0.36,0,0.0,0,-0.32,29.683719399850816,29.683719399850816,29.683719399850816,29.683719399850816,29.683719399850816,29.683719399850816,29.683719399850816,29.683719399850816,29.61698819003068,6.119662899989635,return,5.889404600020498,None,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,37.80171629996039,37.80171629996039,37.80171629996039,37.80171629996039,37.80171629996039,up,0.22617639997042716,1,0,99,0,-0.07999999999999997,up,0.09432810009457171,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,38.00170879997313,38.00170879997313,38.00170879997313,38.00170879997313,38.00170879997313,up,0.2274567000567913,1,0,99,0,2.7755575615628914e-17,up,0.12081630015745759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,38.227377800038084,38.227377800038084,38.227377800038084,38.227377800038084,38.227377800038084,return,0.3271510999184102,2,0,1,0,2.7755575615628914e-17,return,0.2360624000430107,None,4,0,0,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,4,,,,,,,24,,,,,,,,43.60004909988493,43.60004909988493,43.60004909988493,43.60004909988493,43.60004909988493,up,0.8251928000245243,2,0,99,0.08,-0.08,up,0.7317927002441138,None,,,,,42.03365859994665,43.60004909988493,0,0,0.24,0.0,-0.12,0,0.0,0,0,40.118059099884704,40.118059099884704,40.118059099884704,40.118059099884704,40.118059099884704,40.118059099884704,40.118059099884704,40.118059099884704,40.10033496995456,2.0351353001315147,return,1.8867001999169588,None,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.41982589988038,44.41982589988038,44.41982589988038,44.41982589988038,44.41982589988038,up,0.2932607000693679,2,0,99,0.08,0.0,up,0.21031070011667907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.733839799882844,44.733839799882844,44.733839799882844,44.733839799882844,44.733839799882844,up,0.26043589995242655,2,0,99,0.08,0.08,up,0.1576428001280874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.98635039990768,44.98635039990768,44.98635039990768,44.98635039990768,44.98635039990768,up,0.2942250999622047,2,0,99,0.08,0.16,up,0.21227330015972257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.299634400056675,45.299634400056675,45.299634400056675,45.299634400056675,45.299634400056675,up,0.2935476000420749,2,0,99,0.08,0.24,up,0.19066440011374652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,45.587101500015706,45.587101500015706,45.587101500015706,45.587101500015706,45.587101500015706,return,0.6270625998731703,3,0,1,0.08,0.24,return,0.5393975002225488,None,9,0,0.08,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,5,,,,,,,24,,,,,,,,50.2500889999792,50.2500889999792,50.2500889999792,50.2500889999792,50.2500889999792,up,0.8082202998921275,3,0,99,0.16,0.0,up,0.7110885002184659,None,,,,,48.683812599861994,50.2500889999792,0.08,0.24,0.4,0.0,0.039999999999999994,0.08,0.08,0.08,0.24,47.769804100040346,47.769804100040346,47.769804100040346,47.769804100040346,47.769804100040346,47.769804100040346,47.769804100040346,47.769804100040346,47.74984345999546,1.019012700067833,return,0.8855171999894083,None,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.05575209995732,51.05575209995732,51.05575209995732,51.05575209995732,51.05575209995732,up,0.2764065999072045,3,0,99,0.16,0.08,up,0.19150059996172786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.35078540001996,51.35078540001996,51.35078540001996,51.35078540001996,51.35078540001996,up,0.261335700051859,3,0,99,0.16,0.16,up,0.16319150011986494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.60962799983099,51.60962799983099,51.60962799983099,51.60962799983099,51.60962799983099,up,0.2102451000828296,3,0,99,0.16,0.24,up,0.11554479994811118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,51.8336928000208,51.8336928000208,51.8336928000208,51.8336928000208,51.8336928000208,return,0.29390249983407557,4,0,1,0.16,0.24,return,0.18518829997628927,None,13,0,0.16,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
,3,4,3,5,0,1,62,,train_dim1_1,5,24,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,6,,,,,,,24,,,,,,,,56.58488940005191,56.58488940005191,56.58488940005191,56.58488940005191,56.58488940005191,up,0.6915420000441372,4,0,99,0.08,0.0,up,0.5958260002080351,None,,,,,55.0168450998608,56.58488940005191,0.16,0.24,0.32,0.0,0.07999999999999999,0.16,0.16,0.16,0.24,53.66890259995125,53.66890259995125,53.66890259995125,53.66890259995125,53.66890259995125,53.66890259995125,53.66890259995125,53.66890259995125,53.64995886008255,1.4520962999667972,return,1.3305480999406427,None,,,,,,,,,2024-06-25_20h13.33.785,HideSeek_v1,2023.1.3,60.06871866188813,
