trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio11.wav,76.89604129991494,76.87748704996193,11,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.13026519992854446]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio12.wav,77.07877289992757,77.06015283989255,12,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio13.wav,77.41079879994504,77.39294900993119,13,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.030317800003103912]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio14.wav,77.5000335999066,77.49370584991993,14,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503, 0.10767469997517765]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.022242399980314076, 0.10768759995698929]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio15.wav,77.7886819000123,77.7772211298463,15,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503, 0.10767469997517765, 0.06261859997175634]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.022242399980314076, 0.10768759995698929, 0.06263059994671494]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio16.wav,77.92198009998538,77.91047074989183,16,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503, 0.10767469997517765, 0.06261859997175634, 0.17999510001391172]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.022242399980314076, 0.10768759995698929, 0.06263059994671494, 0.1800031999591738]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio17.wav,78.36220859992318,78.34254955986981,17,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503, 0.10767469997517765, 0.06261859997175634, 0.17999510001391172, 0.17204210010822862]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.022242399980314076, 0.10768759995698929, 0.06263059994671494, 0.005420000059530139, 0.17205470008775592]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio18.wav,78.59149019990582,78.57943294994766,18,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503, 0.10767469997517765, 0.06261859997175634, 0.17999510001391172, 0.17204210010822862, 0.37999210006091744]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.022242399980314076, 0.10768759995698929, 0.06263059994671494, 0.005420000059530139, 0.0002739999908953905, 0.3800024000229314]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio19.wav,79.00524279999081,78.99333622992272,19,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503, 0.10767469997517765, 0.06261859997175634, 0.17999510001391172, 0.17204210010822862, 0.37999210006091744, 0.2062481000320986]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.022242399980314076, 0.10768759995698929, 0.06263059994671494, 0.005420000059530139, 0.0002739999908953905, 0.017966700019314885, 0.20626280002761632]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio20.wav,79.29447949992027,79.25936753991992,20,"[5.78197969996836, 0.26610890007577837, 0.23861150001175702, 0.22745010000653565, 0.18450690002646297, 0.17767360003199428, 0.19277179997880012, 0.1711135000223294, 0.1784574999473989, 0.1898309999378398, 0.1302568999817595, 0.1537818000651896, 0.030307400040328503, 0.10767469997517765, 0.06261859997175634, 0.17999510001391172, 0.17204210010822862, 0.37999210006091744, 0.2062481000320986, 0.1375401000259444]","[5.781990799936466, 0.0002758000046014786, 0.01822049997281283, 0.2274601999670267, 0.0002612000098451972, 0.017664099927060306, 0.0002546999603509903, 0.00026400003116577864, 0.018522199941799045, 0.1898405000101775, 0.0003258000360801816, 0.15379000001121312, 0.022242399980314076, 0.10768759995698929, 0.06263059994671494, 0.005420000059530139, 0.0002739999908953905, 0.017966700019314885, 0.20626280002761632, 0.1375490000937134]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h53.44.205,HideSeek_v1,2022.2.5,59.81827207058123,
