trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide11.png,stimuli/instructions/Audio11.wav,21.173223900026642,21.156130420032422,1,[0.4697584999958053],[0.4697625000262633],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide12.png,stimuli/instructions/Audio12.wav,21.706687700003386,21.70553370003472,1,[0.3670045000035316],[0.36700970004312694],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
1,0,3,0,8,0,5,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,22.174193900020327,22.174193900020327,22.174193900020327,22.174193900020327,22.13972519998788,return,1.0470981000107713,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,0,0,0.4,0.0,23.373572800017428,23.373572800017428,23.373572800017428,23.373572800017428,23.373572800017428,23.373572800017428,23.373572800017428,23.35528704003664,0.3340221000253223,return,0.18089010001858696,None,stimuli/alien_stimuli/66.png,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide13.png,stimuli/instructions/Audio13.wav,23.707108700007666,23.688994439993987,1,[0.586177300021518],[0.5861810999922454],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide14.png,stimuli/instructions/Audio14.wav,24.373424599994905,24.355695800011745,1,[0.32657400000607595],[0.32657850004034117],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
2,2,3,2,3,0,0,61,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/61.png,24.773202900018077,24.773202900018077,24.773202900018077,24.773202900018077,24.755767299997387,return,0.32594210002571344,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,2,2,0.0,0.0,25.25643409998156,25.25643409998156,25.25643409998156,25.25643409998156,25.25643409998156,25.25643409998156,25.25643409998156,25.238940640038347,0.4002100999932736,return,0.23715320002520457,None,stimuli/alien_stimuli/61.png,61,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,24,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide15.png,stimuli/instructions/Audio15.wav,25.696179700025823,25.688357680029004,1,[0.5626003000070341],[0.5626042000367306],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide16.png,stimuli/instructions/Audio16.wav,26.339730400010012,26.339041180047207,1,[0.3336373000056483],[0.33364170003915206],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,26.806432400015183,26.806432400015183,26.806432400015183,26.806432400015183,26.806432400015183,up,2.924636100011412,0,0,0,99,0,-0.32,up,2.7688114000484347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,29.690738899982534,29.690738899982534,29.690738899982534,29.690738899982534,29.690738899982534,up,2.159931000031065,0,0,0,99,0,-0.24,up,2.0632098999922164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,31.856236700026784,31.856236700026784,31.856236700026784,31.856236700026784,31.856236700026784,up,0.5607427000068128,0,0,0,99,0,-0.15999999999999998,up,0.4551111999899149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,32.46022340003401,32.46022340003401,32.46022340003401,32.46022340003401,32.46022340003401,return,0.9771609999588691,0,0,0,0,0,-0.15999999999999998,return,0.8415071000345051,None,3,0,0,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,3,,,,,,,24,,,,,,,,51.38961499999277,51.38961499999277,51.38961499999277,51.38961499999277,51.38961499999277,up,1.458367499988526,0,0,0,99,0,-0.15999999999999998,up,1.3602317000040784,None,,,,,49.822706200007815,51.38961499999277,0,-0.32,0.08,0.0,-0.36,0,0.0,0,-0.32,34.97860730002867,34.97860730002867,34.97860730002867,34.97860730002867,34.97860730002867,34.97860730002867,34.97860730002867,34.97860730002867,34.93858776002307,14.984949200006668,return,14.826149299973622,None,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,52.85638980002841,52.85638980002841,52.85638980002841,52.85638980002841,52.85638980002841,up,0.3765177000313997,0,0,0,99,0,-0.07999999999999997,up,0.27007359999697655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,53.226281000010204,53.226281000010204,53.226281000010204,53.226281000010204,53.226281000010204,up,0.39397330000065267,0,0,0,99,0,2.7755575615628914e-17,up,0.29922359995543957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,53.625708399980795,53.625708399980795,53.625708399980795,53.625708399980795,53.625708399980795,down,0.3775616000057198,0,0,0,99,0,-0.07999999999999997,down,0.2958086000289768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,54.02298559999326,54.02298559999326,54.02298559999326,54.02298559999326,54.02298559999326,return,0.4106795999687165,0,1,0,0,0,-0.07999999999999997,return,0.30142960004741326,None,5,0,0,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,4,,,,,,,24,,,,,,,,77.80591910000658,77.80591910000658,77.80591910000658,77.80591910000658,77.80591910000658,up,0.5079685000237077,0,1,0,99,0.08,-0.08,up,0.408889000013005,None,,,,,76.23909180000192,77.80591910000658,0,0,0.24,0.0,-0.12,0,0.0,0,0,56.02320150000742,56.02320150000742,56.02320150000742,56.02320150000742,56.02320150000742,56.02320150000742,56.02320150000742,56.02320150000742,56.00502982003963,20.367851899995003,return,20.191519499989226,None,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,78.31055380002363,78.31055380002363,78.31055380002363,78.31055380002363,78.31055380002363,right,2.30992230004631,0,1,0,99,0.16,-0.08,right,2.215651600039564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,80.6259233999881,80.6259233999881,80.6259233999881,80.6259233999881,80.6259233999881,up,0.5610281000263058,0,1,0,99,0.16,0.0,up,0.47548129997448996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,81.1924677999923,81.1924677999923,81.1924677999923,81.1924677999923,81.1924677999923,up,0.2104358000215143,0,1,0,99,0.16,0.08,up,0.12844920001225546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,81.4090149999829,81.4090149999829,81.4090149999829,81.4090149999829,81.4090149999829,down,0.5276903000194579,0,1,0,99,0.16,0.0,down,0.43890280002960935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,81.9561102000298,81.9561102000298,81.9561102000298,81.9561102000298,81.9561102000298,down,0.21048190002329648,0,1,0,99,0.16,-0.08,down,0.1157715999870561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,82.17274870001711,82.17274870001711,82.17274870001711,82.17274870001711,82.17274870001711,left,0.34474749997025356,0,1,0,99,0.08,-0.08,left,0.24146420002216473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,82.52233399997931,82.52233399997931,82.52233399997931,82.52233399997931,82.52233399997931,up,0.4265441999887116,0,1,0,99,0.08,0.0,up,0.3304082999820821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,82.95606940001016,82.95606940001016,82.95606940001016,82.95606940001016,82.95606940001016,up,0.34158249996835366,0,1,0,99,0.08,0.08,up,0.23894820001441985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,83.29129140003351,83.29129140003351,83.29129140003351,83.29129140003351,83.29129140003351,up,0.31093569996301085,0,1,0,99,0.08,0.16,up,0.22958400001516566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08_15h29.04.303,HideSeek_v1,2023.1.3,60.087198541965115,
