trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Audio11.wav,849.3933474998921,849.3913170599379,11,"[8.857361699920148, 18.366788299987093, 18.99055329989642, 19.971687800018117, 5.002474999986589, 4.702392400009558, 5.5199150000698864, 12.073628399986774, 6.624841999961063, 7.418950399849564, 10.355047600110993]","[8.857369099976495, 18.366795200156048, 0.03489780006930232, 0.00022580008953809738, 0.014503500191494823, 0.04921519989147782, 0.06372309988364577, 0.052883500000461936, 0.1131394999101758, 0.04761450015939772, 10.35505470004864]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Audio12.wav,859.8184044000227,859.8168810500065,11,"[8.857361699920148, 18.366788299987093, 18.99055329989642, 19.971687800018117, 5.002474999986589, 4.702392400009558, 5.5199150000698864, 12.073628399986774, 6.624841999961063, 7.418950399849564, 10.355047600110993]","[8.857369099976495, 18.366795200156048, 0.03489780006930232, 0.00022580008953809738, 0.014503500191494823, 0.04921519989147782, 0.06372309988364577, 0.052883500000461936, 0.1131394999101758, 0.04761450015939772, 0.04527650005184114]",1,[7.31812629988417],[7.31813389994204],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Audio11.wav,867.2027203000616,867.1893566599582,12,"[8.857361699920148, 18.366788299987093, 18.99055329989642, 19.971687800018117, 5.002474999986589, 4.702392400009558, 5.5199150000698864, 12.073628399986774, 6.624841999961063, 7.418950399849564, 10.355047600110993, 12.311532899970189]","[8.857369099976495, 18.366795200156048, 0.03489780006930232, 0.00022580008953809738, 0.014503500191494823, 0.04921519989147782, 0.06372309988364577, 0.052883500000461936, 0.1131394999101758, 0.04761450015939772, 0.04527650005184114, 12.311540500028059]",1,[7.31812629988417],[0.014111800119280815],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Audio12.wav,879.583816499915,879.5831771501107,13,"[8.857361699920148, 18.366788299987093, 18.99055329989642, 19.971687800018117, 5.002474999986589, 4.702392400009558, 5.5199150000698864, 12.073628399986774, 6.624841999961063, 7.418950399849564, 10.355047600110993, 12.311532899970189, 12.873951400164515]","[8.857369099976495, 18.366795200156048, 0.03489780006930232, 0.00022580008953809738, 0.014503500191494823, 0.04921519989147782, 0.06372309988364577, 0.052883500000461936, 0.1131394999101758, 0.04761450015939772, 0.04527650005184114, 0.030591400107368827, 12.87395830010064]",1,[7.31812629988417],[0.014111800119280815],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
1,4,5,9,5,5,0,11,2,instr_dim1_1,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,conditions/schedules/train_x_first/blue_star_00/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/11.png,892.5551686999388,892.5551686999388,892.5551686999388,892.5551686999388,892.5437951400411,return,13.251246199943125,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",5,5,9,4,0.0,0.4,905.9806699999608,905.9806699999608,905.9806699999608,905.9806699999608,905.9806699999608,905.9806699999608,905.9806699999608,905.9711351101986,11.194345999974757,return,11.031805099919438,stimuli/alien_stimuli/11.png,11,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
,,,,,,,,,,,30,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/blue_star_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Audio13.wav,917.1706818998791,917.1640767101898,14,"[8.857361699920148, 18.366788299987093, 18.99055329989642, 19.971687800018117, 5.002474999986589, 4.702392400009558, 5.5199150000698864, 12.073628399986774, 6.624841999961063, 7.418950399849564, 10.355047600110993, 12.311532899970189, 12.873951400164515, 18.30578019982204]","[8.857369099976495, 18.366795200156048, 0.03489780006930232, 0.00022580008953809738, 0.014503500191494823, 0.04921519989147782, 0.06372309988364577, 0.052883500000461936, 0.1131394999101758, 0.04761450015939772, 0.04527650005184114, 0.030591400107368827, 12.87395830010064, 18.305787399876863]",1,[7.31812629988417],[0.014111800119280815],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/blue_star_00/top_left/instructions/Audio14.wav,935.5444441998843,935.5460995499743,15,"[8.857361699920148, 18.366788299987093, 18.99055329989642, 19.971687800018117, 5.002474999986589, 4.702392400009558, 5.5199150000698864, 12.073628399986774, 6.624841999961063, 7.418950399849564, 10.355047600110993, 12.311532899970189, 12.873951400164515, 18.30578019982204, 15.545377800008282]","[8.857369099976495, 18.366795200156048, 0.03489780006930232, 0.00022580008953809738, 0.014503500191494823, 0.04921519989147782, 0.06372309988364577, 0.052883500000461936, 0.1131394999101758, 0.04761450015939772, 0.04527650005184114, 0.030591400107368827, 12.87395830010064, 0.049091799883171916, 15.545384800061584]",1,[7.31812629988417],[0.014111800119280815],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
2,3,7,3,7,0,0,61,2,instr_dim1_1,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,conditions/schedules/train_x_first/blue_star_00/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/61.png,951.1847732998431,951.1847732998431,951.1847732998431,951.1847732998431,951.1756393400021,return,6.462248899973929,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",7,7,3,3,0.0,0.0,957.7991490999702,957.7991490999702,957.7991490999702,957.7991490999702,957.7991490999702,957.7991490999702,957.7991490999702,957.7815881200601,7.2230322998948395,return,7.062764500034973,stimuli/alien_stimuli/61.png,61,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
,,,,,,,,,,,30,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/blue_star_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MM6K0C,train_x,blue_star,top_left,2024-12-06_16h01.16.516,HideSeek_v1,2022.2.5,59.907502808759205,
