trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,52.678184299962595,52.664245699939784,11,"[7.497326600016095, 0.6659154000226408, 0.35420780000276864, 0.7681681999238208, 0.2262468000408262, 0.1324356000404805, 0.1427407000446692, 0.13359900005161762, 0.4562192000448704, 0.38989510003011674, 0.1572102999780327]","[0.11782219994347543, 0.1084139000158757, 0.5712767998920754, 0.7681772999931127, 0.22625489998608828, 0.1324445999925956, 0.14274849998764694, 0.1627568999538198, 0.10649080004077405, 0.3899027000879869, 0.1572214999468997]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,52.9425673999358,52.93083931988804,12,"[7.497326600016095, 0.6659154000226408, 0.35420780000276864, 0.7681681999238208, 0.2262468000408262, 0.1324356000404805, 0.1427407000446692, 0.13359900005161762, 0.4562192000448704, 0.38989510003011674, 0.1572102999780327, 0.11131160007789731]","[0.11782219994347543, 0.1084139000158757, 0.5712767998920754, 0.7681772999931127, 0.22625489998608828, 0.1324445999925956, 0.14274849998764694, 0.1627568999538198, 0.10649080004077405, 0.3899027000879869, 0.1572214999468997, 0.11132100003305823]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,53.27775070001371,53.263146539917216,13,"[7.497326600016095, 0.6659154000226408, 0.35420780000276864, 0.7681681999238208, 0.2262468000408262, 0.1324356000404805, 0.1427407000446692, 0.13359900005161762, 0.4562192000448704, 0.38989510003011674, 0.1572102999780327, 0.11131160007789731, 0.20873780001420528]","[0.11782219994347543, 0.1084139000158757, 0.5712767998920754, 0.7681772999931127, 0.22625489998608828, 0.1324445999925956, 0.14274849998764694, 0.1627568999538198, 0.10649080004077405, 0.3899027000879869, 0.1572214999468997, 0.06864100007805973, 0.20874730008654296]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,53.598790299962275,53.564574659918435,14,"[7.497326600016095, 0.6659154000226408, 0.35420780000276864, 0.7681681999238208, 0.2262468000408262, 0.1324356000404805, 0.1427407000446692, 0.13359900005161762, 0.4562192000448704, 0.38989510003011674, 0.1572102999780327, 0.11131160007789731, 0.20873780001420528, 0.14711849996820092]","[0.11782219994347543, 0.1084139000158757, 0.5712767998920754, 0.7681772999931127, 0.22625489998608828, 0.1324445999925956, 0.14274849998764694, 0.1627568999538198, 0.10649080004077405, 0.3899027000879869, 0.1572214999468997, 0.06864100007805973, 0.20874730008654296, 0.14712729991879314]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,54.0157955000177,53.9917407198227,15,"[7.497326600016095, 0.6659154000226408, 0.35420780000276864, 0.7681681999238208, 0.2262468000408262, 0.1324356000404805, 0.1427407000446692, 0.13359900005161762, 0.4562192000448704, 0.38989510003011674, 0.1572102999780327, 0.11131160007789731, 0.20873780001420528, 0.14711849996820092, 0.3830288000172004]","[0.11782219994347543, 0.1084139000158757, 0.5712767998920754, 0.7681772999931127, 0.22625489998608828, 0.1324445999925956, 0.14274849998764694, 0.1627568999538198, 0.10649080004077405, 0.3899027000879869, 0.1572214999468997, 0.06864100007805973, 0.20874730008654296, 0.002130200038664043, 0.3830393000971526]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,54.460670699947514,54.44702929997584,16,"[7.497326600016095, 0.6659154000226408, 0.35420780000276864, 0.7681681999238208, 0.2262468000408262, 0.1324356000404805, 0.1427407000446692, 0.13359900005161762, 0.4562192000448704, 0.38989510003011674, 0.1572102999780327, 0.11131160007789731, 0.20873780001420528, 0.14711849996820092, 0.3830288000172004, 0.6547418999252841]","[0.11782219994347543, 0.1084139000158757, 0.5712767998920754, 0.7681772999931127, 0.22625489998608828, 0.1324445999925956, 0.14274849998764694, 0.1627568999538198, 0.10649080004077405, 0.3899027000879869, 0.1572214999468997, 0.06864100007805973, 0.20874730008654296, 0.002130200038664043, 0.45442769990768284, 0.6547514999983832]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio17.wav,55.298717199941166,55.28036875993712,17,"[7.497326600016095, 0.6659154000226408, 0.35420780000276864, 0.7681681999238208, 0.2262468000408262, 0.1324356000404805, 0.1427407000446692, 0.13359900005161762, 0.4562192000448704, 0.38989510003011674, 0.1572102999780327, 0.11131160007789731, 0.20873780001420528, 0.14711849996820092, 0.3830288000172004, 0.6547418999252841, 0.03177479992154986]","[0.11782219994347543, 0.1084139000158757, 0.5712767998920754, 0.7681772999931127, 0.22625489998608828, 0.1324445999925956, 0.14274849998764694, 0.1627568999538198, 0.10649080004077405, 0.3899027000879869, 0.1572214999468997, 0.06864100007805973, 0.20874730008654296, 0.002130200038664043, 0.45442769990768284, 0.6547514999983832, 0.031789899920113385]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h45.56.944,HideSeek_v1,2022.2.5,60.33608407190297,
