trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,fixation_text.started,image_break_2.started,key_resp_6.started,fixation_text.stopped,key_resp_6.keys,key_resp_6.rt,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,1,0,3,0,2,0,41,,train_dim1_2,9,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,8,8,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,518.8375553999795,518.8375553999795,518.8375553999795,518.8375553999795,518.8375553999795,return,0.3445272999815643,5,1,0,0,0.0,-0.4,return,0.27936449996195734,78,17,0.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,3,5,3,5,0,11,,train_dim1_2,10,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/41.png,41,1,11,,,,,,,30,,,,,,,,523.0982237000135,523.0982237000135,523.0982237000135,523.0982237000135,523.0982237000135,right,0.6411994000081904,5,1,0,99,-0.08,-0.16,right,0.5549671999760903,,,,,521.5377282000263,523.0982237000135,0.08,-0.4,0.0,0.16,-0.4,0.08,0.0,0.08,-0.4,520.7829974999768,520.7829974999768,520.7829974999768,520.7829974999768,520.7829974999768,520.7829974999768,520.7829974999768,520.7829974999768,520.7381327800337,0.8850101999705657,return,0.7366241000127047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,3,5,3,5,0,11,,train_dim1_2,10,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,523.7264899000293,523.7264899000293,523.7264899000293,523.7264899000293,523.7264899000293,right,0.24486889998661354,5,1,0,99,0.0,-0.16,right,0.1629458999959752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,3,5,3,5,0,11,,train_dim1_2,10,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,523.9759429999976,523.9759429999976,523.9759429999976,523.9759429999976,523.9759429999976,right,0.17733139998745173,5,1,0,99,0.08,-0.16,right,0.09939519996987656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,3,5,3,5,0,11,,train_dim1_2,10,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,9,9,9,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,524.15837249998,524.15837249998,524.15837249998,524.15837249998,524.15837249998,right,0.2446809000102803,5,1,0,99,0.16,-0.16,right,0.17489419999765232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,3,5,3,5,0,11,,train_dim1_2,10,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,9,9,9,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,524.4088229999761,524.4088229999761,524.4088229999761,524.4088229999761,524.4088229999761,right,0.5278389999875799,5,1,0,99,0.24,-0.16,right,0.46314059995347634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,3,5,3,5,0,11,,train_dim1_2,10,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,9,9,9,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,524.9426314000157,524.9426314000157,524.9426314000157,524.9426314000157,524.9426314000157,return,1.144932500028517,6,0,0,1,0.24,-0.16,return,1.074525400006678,78,22,0.24,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,2,2,5,2,3,0,31,,train_dim1_2,11,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/31.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,0,12,,,,,,,30,,,,,,,,529.8795186000061,529.8795186000061,529.8795186000061,529.8795186000061,529.8795186000061,right,0.6086651000077836,6,0,0,99,0.08,-0.24,right,0.5194309999933466,,,,,528.3210999000003,529.8795186000061,0.24,-0.16,0.0,0.4,-0.16,0.24,0.039999999999999994,0.24,-0.16,527.7440325000207,527.7440325000207,527.7440325000207,527.7440325000207,527.7440325000207,527.7440325000207,527.7440325000207,527.7440325000207,527.6209446500288,0.7688697000266984,return,0.5583939999924041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,2,2,5,2,3,0,31,,train_dim1_2,11,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,530.4688862999901,530.4688862999901,530.4688862999901,530.4688862999901,530.4688862999901,right,0.29432420001830906,6,0,0,99,0.16,-0.24,right,0.22358649998204783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,2,2,5,2,3,0,31,,train_dim1_2,11,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,530.7692776999902,530.7692776999902,530.7692776999902,530.7692776999902,530.7692776999902,right,0.3282615999924019,6,0,0,99,0.24,-0.24,right,0.2589540999615565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,2,2,5,2,3,0,31,,train_dim1_2,11,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,10,10,10,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,531.1044651999837,531.1044651999837,531.1044651999837,531.1044651999837,531.1044651999837,return,3.244179100031033,7,0,0,1,0.24,-0.24,return,3.182286399998702,78,25,0.24,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,0,4,0,4,0,21,,train_dim1_2,12,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/21.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/31.png,31,2,13,,,,,,,30,,,,,,,,538.3108698999858,538.3108698999858,538.3108698999858,538.3108698999858,538.3108698999858,right,0.708321199985221,7,0,0,99,-0.08,-0.4,right,0.6126431999728084,,,,,536.7540797999827,538.3108698999858,0.24,-0.24,0.0,0.24,-0.24,0.24,0.12,0.24,-0.24,535.9538436000003,535.9538436000003,535.9538436000003,535.9538436000003,535.9538436000003,535.9538436000003,535.9538436000003,535.9538436000003,535.8878427500022,0.9344916999689303,return,0.7752802000031807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,0,4,0,4,0,21,,train_dim1_2,12,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,539.0374325999874,539.0374325999874,539.0374325999874,539.0374325999874,539.0374325999874,right,0.5112219000002369,7,0,0,99,0.0,-0.4,right,0.40183450002223253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,0,4,0,4,0,21,,train_dim1_2,12,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,539.5242073999834,539.5242073999834,539.5242073999834,539.5242073999834,539.5242073999834,right,0.4444975000224076,7,0,0,99,0.08,-0.4,right,0.37048429995775223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,0,4,0,4,0,21,,train_dim1_2,12,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,539.9742605999927,539.9742605999927,539.9742605999927,539.9742605999927,539.9742605999927,right,0.527658800012432,7,0,0,99,0.16,-0.4,right,0.4481701999902725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,0,4,0,4,0,21,,train_dim1_2,12,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,540.5084911999875,540.5084911999875,540.5084911999875,540.5084911999875,540.5084911999875,return,0.29477249999763444,8,0,0,1,0.16,-0.4,return,0.2272623999742791,78,29,0.16,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,4,2,4,2,0,41,,train_dim1_2,13,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/41.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/21.png,21,0,14,,,,,,,30,,,,,,,,544.6136085999897,544.6136085999897,544.6136085999897,544.6136085999897,544.6136085999897,right,0.6092891999869607,8,0,0,99,-0.08,-0.08,right,0.5217820000252686,,,,,543.0537185000139,544.6136085999897,0.16,-0.4,0.0,0.32,-0.4,0.16,0.0,0.16,-0.4,542.4340473000193,542.4340473000193,542.4340473000193,542.4340473000193,542.4340473000193,542.4340473000193,542.4340473000193,542.4340473000193,542.3373887499911,0.7852494000107981,return,0.5937439000117593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,4,2,4,2,0,41,,train_dim1_2,13,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,545.2050462000188,545.2050462000188,545.2050462000188,545.2050462000188,545.2050462000188,right,1.2107511999784037,8,0,0,99,0.0,-0.08,right,1.1391246999846771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,0,4,2,4,2,0,41,,train_dim1_2,13,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,546.4232283000019,546.4232283000019,546.4232283000019,546.4232283000019,546.4232283000019,return,1.4440935000311583,9,0,0,1,0.0,-0.08,return,1.3733780999900773,78,31,0.0,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,4,3,9,3,5,0,11,,train_dim1_2,14,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/41.png,41,0,15,,,,,,,30,,,,,,,,551.7813716999954,551.7813716999954,551.7813716999954,551.7813716999954,551.7813716999954,right,0.9907913000206463,9,0,0,99,0.24,-0.16,right,0.8985581999877468,,,,,550.2205069999909,551.7813716999954,0,-0.08,0.0,0.16,-0.08,0,-0.08,0,-0.08,549.4475322000217,549.4475322000217,549.4475322000217,549.4475322000217,549.4475322000217,549.4475322000217,549.4475322000217,549.4475322000217,549.4043467500014,0.8849780000164174,return,0.7431172999786213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,4,3,9,3,5,0,11,,train_dim1_2,14,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,552.7571006999933,552.7571006999933,552.7571006999933,552.7571006999933,552.7571006999933,right,0.3615428999764845,9,0,0,99,0.32,-0.16,right,0.29231250000884756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,4,3,9,3,5,0,11,,train_dim1_2,14,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,553.1248082999955,553.1248082999955,553.1248082999955,553.1248082999955,553.1248082999955,right,0.34417820000089705,9,0,0,99,0.4,-0.16,right,0.27213299996219575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,4,3,9,3,5,0,11,,train_dim1_2,14,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,553.4718477000133,553.4718477000133,553.4718477000133,553.4718477000133,553.4718477000133,right,0.34447810001438484,9,0,0,99,0.48000000000000004,-0.16,right,0.28047340002376586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,4,3,9,3,5,0,11,,train_dim1_2,14,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,553.8246367999818,553.8246367999818,553.8246367999818,553.8246367999818,553.8246367999818,right,0.3613455999875441,9,0,0,99,0.56,-0.16,right,0.28358099999604747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,4,3,9,3,5,0,11,,train_dim1_2,14,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,13,13,13,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,554.1911829999881,554.1911829999881,554.1911829999881,554.1911829999881,554.1911829999881,return,0.31143609998980537,10,0,0,1,0.56,-0.16,return,0.24142809998011217,78,36,0.56,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,4,2,4,2,0,0,61,,train_dim1_2,15,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,4,16,,,,,,,30,,,,,,,,558.7260423999978,558.7260423999978,558.7260423999978,558.7260423999978,558.7260423999978,return,1.2420309000299312,11,0,0,1,0.16,-0.24,return,1.0892021000036038,78,36,0.16,-0.24,557.1037341000047,558.7260423999978,0.56,-0.16,0.0,0.4,-0.16,0.56,0.36000000000000004,0.56,-0.16,556.0955449999892,556.0955449999892,556.0955449999892,556.0955449999892,556.0955449999892,556.0955449999892,556.0955449999892,556.0955449999892,556.0538179800147,1.1358425000216812,return,0.9878501999774016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,3,3,5,3,2,0,41,,train_dim1_2,16,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/41.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,61,4,17,,,,,,,30,,,,,,,,563.3785023000091,563.3785023000091,563.3785023000091,563.3785023000091,563.3785023000091,right,1.1420626000035554,11,0,0,99,0.16,-0.16,right,1.0502146999933757,,,,,561.8207261000061,563.3785023000091,0.16,-0.24,0.0,0.0,-0.24,0.16,0.16,0.16,-0.24,561.4801605999819,561.4801605999819,561.4801605999819,561.4801605999819,561.4801605999819,561.4801605999819,561.4801605999819,561.4801605999819,561.4206857500249,0.4684469000203535,return,0.3214592000003904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,3,3,5,3,2,0,41,,train_dim1_2,16,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,564.503115599975,564.503115599975,564.503115599975,564.503115599975,564.503115599975,right,0.46135999995749444,11,0,0,99,0.24,-0.16,right,0.38555380003526807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,3,3,5,3,2,0,41,,train_dim1_2,16,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,15,15,15,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,564.9701619999832,564.9701619999832,564.9701619999832,564.9701619999832,564.9701619999832,return,1.7107168000075035,12,0,0,1,0.24,-0.16,return,1.6378912000218406,78,38,0.24,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,2,4,6,4,4,0,21,,train_dim1_2,17,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/21.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/41.png,41,3,18,,,,,,,30,,,,,,,,570.4692150999908,570.4692150999908,570.4692150999908,570.4692150999908,570.4692150999908,right,0.7409260999993421,12,0,0,99,0.08,-0.08,right,0.6492792000062764,,,,,568.9037728999974,570.4692150999908,0.24,-0.16,0.0,0.16,-0.16,0.24,0.16,0.24,-0.16,568.2651714999811,568.2651714999811,568.2651714999811,568.2651714999811,568.2651714999811,568.2651714999811,568.2651714999811,568.2651714999811,568.2206467500073,0.7516209000023082,return,0.6167520000017248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,2,4,6,4,4,0,21,,train_dim1_2,17,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,16,16,16,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,571.1916627999744,571.1916627999744,571.1916627999744,571.1916627999744,571.1916627999744,right,0.2610347000299953,12,0,0,99,0.16,-0.08,right,0.18632290000095963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
,2,4,6,4,4,0,21,,train_dim1_2,17,30,,,5,0,5,0,,,,,,,,,0,0,0,0,0,16,16,16,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,571.4579069999745,571.4579069999745,571.4579069999745,571.4579069999745,571.4579069999745,right,0.5947042000479996,12,0,0,99,0.24,-0.08,right,0.520870600012131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,decreasing,top_left,2024-10-30_14h36.31.480,HideSeek_v1,2022.2.5,60.15439226933422,
