trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide11.png,stimuli/instructions/Audio11.wav,18.785320200026035,18.785159850027412,1,[0.21636159997433424],[0.21636500000022352],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide12.png,stimuli/instructions/Audio12.wav,19.07202329998836,19.06863775011152,1,[0.21388860000297427],[0.21389429992996156],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
1,0,3,0,8,0,5,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,19.435111500089988,19.435111500089988,19.435111500089988,19.435111500089988,19.352183650014922,return,0.9221467000897974,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,3,0,0,0.4,0.0,20.617663300130516,20.617663300130516,20.617663300130516,20.617663300130516,20.617663300130516,20.617663300130516,20.617663300130516,20.501306340005247,0.26849430007860065,return,0.01351049984805286,None,stimuli/alien_stimuli/66.png,66,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,,,,,,,,,,,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,100,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide13.png,stimuli/instructions/Audio13.wav,20.85345509997569,20.852074390184132,1,[0.7488543998915702],[0.7488585999235511],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide14.png,stimuli/instructions/Audio14.wav,21.680946700042114,21.6677936501801,1,[0.38876980007626116],[0.38877730001695454],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
2,2,3,2,3,0,0,61,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/61.png,conditions/inputInstr_1.xlsx,stimuli/alien_stimuli/61.png,22.147542900172994,22.147542900172994,22.147542900172994,22.147542900172994,22.13574005011469,return,0.4686841999646276,None,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,3,2,2,0.0,0.0,22.817755399970338,22.817755399970338,22.817755399970338,22.817755399970338,22.817755399970338,22.817755399970338,22.817755399970338,22.800931130116805,0.26776299998164177,return,0.06033450015820563,None,stimuli/alien_stimuli/61.png,61,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,,,,,,,,,,,24,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,100,0,99,1,24,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide15.png,stimuli/instructions/Audio15.wav,23.08608669997193,23.068240430019795,1,[0.5529741998761892],[0.5529782997909933],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,stimuli/instructions/Slide16.png,stimuli/instructions/Audio16.wav,23.73439780017361,23.718294980050995,1,[0.3568918998353183],[0.3568958998657763],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,24.184315100079402,24.184315100079402,24.184315100079402,24.184315100079402,24.184315100079402,up,1.0218525999225676,0,0,99,0,-0.32,up,0.9054745999164879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,2,0,2,1,0,1,62,,train_dim1_1,1,24,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,25.200957500142977,25.200957500142977,25.200957500142977,25.200957500142977,25.200957500142977,return,0.3100944999605417,1,0,1,0,-0.32,return,0.20888149994425476,None,1,0,0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,3,,,,,,,24,,,,,,,,30.251061500050128,30.251061500050128,30.251061500050128,30.251061500050128,30.251061500050128,up,0.5747673998121172,1,0,99,0,-0.15999999999999998,up,0.47577360016293824,None,,,,,28.684114600066096,30.251061500050128,0,-0.32,0.08,0.0,-0.36,0,0.0,0,-0.32,27.084914700128138,27.084914700128138,27.084914700128138,27.084914700128138,27.084914700128138,27.084914700128138,27.084914700128138,27.084914700128138,27.051299010030924,1.7346576999407262,return,1.5832697998266667,None,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,30.83419630001299,30.83419630001299,30.83419630001299,30.83419630001299,30.83419630001299,up,0.24320190004073083,1,0,99,0,-0.07999999999999997,up,0.14650799985975027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,31.100862900028005,31.100862900028005,31.100862900028005,31.100862900028005,31.100862900028005,up,0.2440291999373585,1,0,99,0,2.7755575615628914e-17,up,0.11857619998045266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,2,2,2,5,0,3,64,,train_dim1_1,2,24,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,31.33431120007299,31.33431120007299,31.33431120007299,31.33431120007299,31.33431120007299,return,0.37683730013668537,2,0,1,0,2.7755575615628914e-17,return,0.26811179984360933,None,4,0,0,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,4,,,,,,,24,,,,,,,,36.250830200035125,36.250830200035125,36.250830200035125,36.250830200035125,36.250830200035125,up,0.45835740002803504,2,0,99,0.08,-0.08,up,0.3601726999040693,None,,,,,34.68389640003443,36.250830200035125,0,0,0.24,0.0,-0.12,0,0.0,0,0,33.26887610019185,33.26887610019185,33.26887610019185,33.26887610019185,33.26887610019185,33.26887610019185,33.26887610019185,33.26887610019185,33.250670210085815,1.5352374999783933,return,1.3929534000344574,None,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,36.70301440008916,36.70301440008916,36.70301440008916,36.70301440008916,36.70301440008916,up,0.2770511999260634,2,0,99,0.08,0.0,up,0.18420880008488894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,36.98619209998287,36.98619209998287,36.98619209998287,36.98619209998287,36.98619209998287,up,0.22762960009276867,2,0,99,0.08,0.08,up,0.1480301001574844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,37.21982120000757,37.21982120000757,37.21982120000757,37.21982120000757,37.21982120000757,up,0.29379300004802644,2,0,99,0.08,0.16,up,0.21172360004857183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,37.51929079997353,37.51929079997353,37.51929079997353,37.51929079997353,37.51929079997353,up,0.26079329987987876,2,0,99,0.08,0.24,up,0.17858540010638535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,3,3,3,8,0,5,66,,train_dim1_1,3,24,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,37.78663590014912,37.78663590014912,37.78663590014912,37.78663590014912,37.78663590014912,return,1.094021099852398,3,0,1,0.08,0.24,return,1.0029062000103295,None,9,0,0.08,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,5,,,,,,,24,,,,,,,,43.28424399998039,43.28424399998039,43.28424399998039,43.28424399998039,43.28424399998039,up,0.5577197000384331,3,0,99,0.16,0.0,up,0.45644560013897717,None,,,,,41.71748080011457,43.28424399998039,0.08,0.24,0.4,0.0,0.039999999999999994,0.08,0.08,0.08,0.24,40.43287930008955,40.43287930008955,40.43287930008955,40.43287930008955,40.43287930008955,40.43287930008955,40.43287930008955,40.43287930008955,40.41750298002735,1.3846209000330418,return,1.2681142000947148,None,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,43.835580200189725,43.835580200189725,43.835580200189725,43.835580200189725,43.835580200189725,up,0.2267237000633031,3,0,99,0.16,0.08,up,0.14067690004594624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.06917669996619,44.06917669996619,44.06917669996619,44.06917669996619,44.06917669996619,up,0.2605455999728292,3,0,99,0.16,0.16,up,0.17618339997716248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.336011700099334,44.336011700099334,44.336011700099334,44.336011700099334,44.336011700099334,up,0.24351780000142753,3,0,99,0.16,0.24,up,0.15530349989421666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
,4,4,4,8,0,4,65,,train_dim1_1,4,24,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,44.58608340006322,44.58608340006322,44.58608340006322,44.58608340006322,44.58608340006322,return,0.39466460002586246,4,0,1,0.16,0.24,return,0.3043636998627335,None,13,0,0.16,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h51.15.201,HideSeek_v1,2023.1.3,59.997072148523316,
