trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,37.96361730003264,37.953192600025794,11,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.4237827999750152]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,38.4383172999369,38.43622589993756,12,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,38.98768599994946,38.96593944999622,13,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,39.53417530003935,39.51928220004775,14,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,40.133116199984215,40.1180836000247,15,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.33654499996919185]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,40.53034259995911,40.519079199968836,16,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio17.wav,41.13832429994363,41.13587060004939,17,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163, 0.582469500019215]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309, 0.5824773000786081]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio18.wav,41.77647469996009,41.76947679996956,18,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163, 0.582469500019215, 0.6395954999607056]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309, 0.05699019995518029, 0.6396026998991147]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio19.wav,42.456342899939045,42.44972984994529,19,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163, 0.582469500019215, 0.6395954999607056, 0.5944023999618366]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309, 0.05699019995518029, 0.05827619996853173, 0.5944104999070987]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio20.wav,43.11035209998954,43.100500400038435,20,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163, 0.582469500019215, 0.6395954999607056, 0.5944023999618366, 0.4088735000696033]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309, 0.05699019995518029, 0.05827619996853173, 0.055024400004185736, 0.4088810000102967]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio21.wav,43.65330999996513,43.6356035000179,21,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163, 0.582469500019215, 0.6395954999607056, 0.5944023999618366, 0.4088735000696033, 0.2958448000717908]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309, 0.05699019995518029, 0.05827619996853173, 0.055024400004185736, 0.4088810000102967, 0.29585100000258535]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio22.wav,44.06958330003545,44.05248669995927,22,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163, 0.582469500019215, 0.6395954999607056, 0.5944023999618366, 0.4088735000696033, 0.2958448000717908, 0.14353190001565963]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309, 0.05699019995518029, 0.05827619996853173, 0.055024400004185736, 0.4088810000102967, 0.29585100000258535, 0.143539399956353]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio23.wav,44.33656730002258,44.319511700025764,23,"[2.0172965999227017, 0.3477506999624893, 0.2895836998941377, 0.28793160000350326, 0.2896688000764698, 0.2963416000129655, 0.24017879995517433, 0.31232829997316003, 1.0821570999687538, 0.7264787000603974, 0.4237738000229001, 0.3945866000140086, 0.4592127000214532, 0.4679522999795154, 0.33653640002012253, 0.42317379999440163, 0.582469500019215, 0.6395954999607056, 0.5944023999618366, 0.4088735000696033, 0.2958448000717908, 0.14353190001565963, 0.27989999996498227]","[2.0173117999220267, 0.00021239998750388622, 0.018444200046360493, 0.015943300095386803, 0.00023639993742108345, 0.016039500012993813, 0.07642659998964518, 0.016290599945932627, 0.0002741999924182892, 0.07063279999420047, 0.06118109996896237, 0.39459329994861037, 0.45921830006409436, 0.4679599000373855, 0.01640140009112656, 0.4231841000728309, 0.05699019995518029, 0.05827619996853173, 0.055024400004185736, 0.4088810000102967, 0.29585100000258535, 0.143539399956353, 0.2799069999018684]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-23_15h11.15.747,HideSeek_v1,2022.2.5,60.104858965715344,
