trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Slide11.png,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Audio11.wav,999.3167011998594,999.3155984999612,11,"[6.546605299925432, 20.69993760017678, 17.095043200068176, 28.921495500020683, 4.665922699961811, 4.732074199942872, 5.420285900123417, 12.041446899995208, 6.471655300119892, 7.902708600042388, 10.188268099911511]","[6.546628599986434, 20.69994920003228, 0.01444249995984137, 0.030808999901637435, 0.047192599857226014, 0.014612900093197823, 0.03141699987463653, 0.05009740008972585, 0.06428180006332695, 0.046962699852883816, 10.188278099987656]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Slide12.png,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Audio12.wav,1009.5743509000167,1009.5739716999233,12,"[6.546605299925432, 20.69993760017678, 17.095043200068176, 28.921495500020683, 4.665922699961811, 4.732074199942872, 5.420285900123417, 12.041446899995208, 6.471655300119892, 7.902708600042388, 10.188268099911511, 12.94071609992534]","[6.546628599986434, 20.69994920003228, 0.01444249995984137, 0.030808999901637435, 0.047192599857226014, 0.014612900093197823, 0.03141699987463653, 0.05009740008972585, 0.06428180006332695, 0.046962699852883816, 0.013799299951642752, 12.940724899992347]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
1,8,7,3,7,-5,0,66,2,instr_dim1_1,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/schedules/train_x_first/red_square_00/top_right/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,1022.621609200025,1022.621609200025,1022.621609200025,1022.621609200025,1022.6178843201137,return,12.507454599952325,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",7,7,3,8,0.0,0.4,1035.3193157999776,1035.3193157999776,1035.3193157999776,1035.3193157999776,1035.3193157999776,1035.3193157999776,1035.3193157999776,1035.3119388001505,0.36771999998018146,return,0.18185109994374216,stimuli/alien_stimuli/66.png,66,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
,,,,,,,,,,,30,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/red_square_00/top_right/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Slide13.png,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Audio13.wav,1035.6861630999483,1035.6786625001114,13,"[6.546605299925432, 20.69993760017678, 17.095043200068176, 28.921495500020683, 4.665922699961811, 4.732074199942872, 5.420285900123417, 12.041446899995208, 6.471655300119892, 7.902708600042388, 10.188268099911511, 12.94071609992534, 34.0845995999407]","[6.546628599986434, 20.69994920003228, 0.01444249995984137, 0.030808999901637435, 0.047192599857226014, 0.014612900093197823, 0.03141699987463653, 0.05009740008972585, 0.06428180006332695, 0.046962699852883816, 0.013799299951642752, 12.940724899992347, 34.08460750011727]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Slide14.png,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Audio14.wav,1069.8460803998169,1069.8404302001,14,"[6.546605299925432, 20.69993760017678, 17.095043200068176, 28.921495500020683, 4.665922699961811, 4.732074199942872, 5.420285900123417, 12.041446899995208, 6.471655300119892, 7.902708600042388, 10.188268099911511, 12.94071609992534, 34.0845995999407, 12.93646080000326]","[6.546628599986434, 20.69994920003228, 0.01444249995984137, 0.030808999901637435, 0.047192599857226014, 0.014612900093197823, 0.03141699987463653, 0.05009740008972585, 0.06428180006332695, 0.046962699852883816, 0.013799299951642752, 12.940724899992347, 0.013774699997156858, 12.936470799846575]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
2,9,5,9,5,0,0,16,2,instr_dim1_1,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_x_first/red_square_00/top_right/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,1082.9017562998924,1082.9017562998924,1082.9017562998924,1082.9017562998924,1082.9018829801118,return,6.909248600015417,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",5,5,9,9,0.0,0.0,1089.9902714998461,1089.9902714998461,1089.9902714998461,1089.9902714998461,1089.9902714998461,1089.9902714998461,1089.9902714998461,1089.9739737399389,0.21862590010277927,return,0.048659299965947866,stimuli/alien_stimuli/16.png,16,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
,,,,,,,,,,,30,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/red_square_00/top_right/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Slide15.png,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Audio15.wav,1090.2171314000152,1090.2080250999425,15,"[6.546605299925432, 20.69993760017678, 17.095043200068176, 28.921495500020683, 4.665922699961811, 4.732074199942872, 5.420285900123417, 12.041446899995208, 6.471655300119892, 7.902708600042388, 10.188268099911511, 12.94071609992534, 34.0845995999407, 12.93646080000326, 55.36792859993875]","[6.546628599986434, 20.69994920003228, 0.01444249995984137, 0.030808999901637435, 0.047192599857226014, 0.014612900093197823, 0.03141699987463653, 0.05009740008972585, 0.06428180006332695, 0.046962699852883816, 0.013799299951642752, 12.940724899992347, 0.013774699997156858, 12.936470799846575, 55.36793680000119]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Slide16.png,conditions/schedules/train_x_first/red_square_00/top_right/instructions/Audio16.wav,1145.6464283999521,1145.637268740032,16,"[6.546605299925432, 20.69993760017678, 17.095043200068176, 28.921495500020683, 4.665922699961811, 4.732074199942872, 5.420285900123417, 12.041446899995208, 6.471655300119892, 7.902708600042388, 10.188268099911511, 12.94071609992534, 34.0845995999407, 12.93646080000326, 55.36792859993875, 22.67381429998204]","[6.546628599986434, 20.69994920003228, 0.01444249995984137, 0.030808999901637435, 0.047192599857226014, 0.014612900093197823, 0.03141699987463653, 0.05009740008972585, 0.06428180006332695, 0.046962699852883816, 0.013799299951642752, 12.940724899992347, 0.013774699997156858, 12.936470799846575, 0.014116200152784586, 22.67382450005971]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLY40D,train_x,red_square,top_right,2024-11-25_15h09.19.742,HideSeek_v1,2022.2.5,60.340198041971654,
