trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,image_break_2.started,key_resp_6.started,fixation_text.stopped,key_resp_6.keys,key_resp_6.rt,draw_alienStim,draw_alienID,test_x,nrepcount,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio18.wav,46.66369749995647,46.6552820999641,18,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.6772877000039443]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio19.wav,47.406000299961306,47.388910559995566,19,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.7692333000013605]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio20.wav,48.2423372999765,48.23928879998857,20,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio21.wav,49.155579999962356,49.14048473996809,21,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio22.wav,50.03905069996836,50.02395267999964,22,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide23.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio23.wav,51.188465099956375,51.17351963999681,23,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.7245554000255652]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide24.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio24.wav,51.97698629996739,51.972727399959695,24,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.8794605000293814]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide25.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio25.wav,52.92665399995167,52.92243380000582,25,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045, 0.548112399992533]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.07907929999055341, 0.5481215000036173]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide26.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio26.wav,53.659360499994364,53.65717737999512,26,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045, 0.548112399992533, 0.4974305999930948]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.07907929999055341, 0.018468599999323487, 0.4974405000102706]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide27.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio27.wav,54.339312899974175,54.32296973996563,27,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045, 0.548112399992533, 0.4974305999930948, 0.5774700000183657]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.07907929999055341, 0.018468599999323487, 0.4974405000102706, 0.5774793000309728]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,9,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide28.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio28.wav,55.08891669998411,55.07335223996779,28,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045, 0.548112399992533, 0.4974305999930948, 0.5774700000183657, 0.6939206000533886]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.07907929999055341, 0.018468599999323487, 0.4974405000102706, 0.5774793000309728, 0.6939289000001736]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,9,0,9,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide29.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio29.wav,55.87231399997836,55.85727723996388,29,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045, 0.548112399992533, 0.4974305999930948, 0.5774700000183657, 0.6939206000533886, 1.3839479999733157]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.07907929999055341, 0.018468599999323487, 0.4974405000102706, 0.5774793000309728, 0.6939289000001736, 1.383963699976448]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,9,0,9,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide30.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio30.wav,57.29944939998677,57.28938021999784,30,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045, 0.548112399992533, 0.4974305999930948, 0.5774700000183657, 0.6939206000533886, 1.3839479999733157, 0.7390964000369422]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.07907929999055341, 0.018468599999323487, 0.4974405000102706, 0.5774793000309728, 0.6939289000001736, 0.03878729999996722, 0.7391111000324599]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,9,0,9,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Slide31.png,conditions/schedules/train_y_first/x_increasing_steps/top_left/instructions/Audio31.wav,58.122036499960814,58.105787199980114,31,"[1.8244471999933012, 0.21655490004923195, 0.26312749995850027, 0.22010519995819777, 0.2539095000247471, 0.24898999999277294, 0.22985550004523247, 0.21390400000382215, 0.21595490002073348, 0.2617896000156179, 0.22920260002138093, 0.39047260000370443, 1.3127435000496916, 0.8299372000037692, 0.409559799998533, 0.5044151000329293, 0.6072809000033885, 0.6772800000035204, 0.7692224999773316, 0.7315447000437416, 0.6917891000048257, 0.9778128000325523, 0.7245471000205725, 0.8794431000133045, 0.548112399992533, 0.4974305999930948, 0.5774700000183657, 0.6939206000533886, 1.3839479999733157, 0.7390964000369422, 0.7109907999983989]","[1.8244624999933876, 0.2165642000036314, 0.0003103999770246446, 0.04910150001524016, 0.04750909999711439, 0.016902500006835908, 0.0002796999760903418, 0.01702660002047196, 0.06182599999010563, 0.016735900018829852, 0.1570898000500165, 0.3904804000048898, 0.045010600006207824, 0.8299457000102848, 0.0003739000530913472, 0.5044227000325918, 0.01932180003495887, 0.01933619996998459, 0.06386240001302212, 0.7315530000487342, 0.6917979000136256, 0.9778222000459209, 0.017305599991232157, 0.07907929999055341, 0.018468599999323487, 0.4974405000102706, 0.5774793000309728, 0.6939289000001736, 0.03878729999996722, 0.027042700035963207, 0.7110014000209048]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,59.08977929997491,59.08977929997491,59.08977929997491,59.08977929997491,59.08977929997491,0,0,return,0.4873745000222698,0,0,0,0,-0.08,return,0.3252710000379011,,,,,,,,,,,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
1,2,4,2,6,0,2,14,72,test_exp,train_1D_first_new,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.47360159998061,59.47360159998061,59.47360159998061,60.488632199994754,space,4.022096799977589,stimuli/alien_stimuli/14.png,14,2,1,A,train_y,x_increasing_steps,top_left,2024-10-30_10h50.21.247,HideSeek_v1,2022.2.5,59.89315062842767,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/42.png,63.671334699960425,63.671334699960425,63.671334699960425,63.671334699960425,63.671334699960425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
