trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,breaks.thisRepN,breaks.thisTrialN,breaks.thisN,breaks.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,draw_alienStim,draw_alienID,test_x,nrepcount,image_break_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio11.wav,28.62493639998138,28.607575519895178,11,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.1549496001098305]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio12.wav,28.824560099979863,28.80846057999879,12,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.1565219999756664]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio13.wav,29.175426800036803,29.175406179903074,13,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.14844140014611185]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio14.wav,29.374551199842244,29.357726580044254,14,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio15.wav,29.60787279997021,29.59182321997359,15,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.07320689992047846]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio16.wav,29.72433270001784,29.70804367987439,16,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831, 0.13559679989703]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.000224800081923604, 0.13560499995946884]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide17.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio17.wav,29.957315899897367,29.958614519983527,17,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831, 0.13559679989703, 0.08279509982094169]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.000224800081923604, 0.13560499995946884, 0.08280520001426339]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio18.wav,30.091069699963555,30.074892479972913,18,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831, 0.13559679989703, 0.08279509982094169, 0.1570419000927359]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.000224800081923604, 0.13560499995946884, 0.00019900011830031872, 0.15704810013994575]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio19.wav,30.291243199957535,30.27453037984669,19,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831, 0.13559679989703, 0.08279509982094169, 0.1570419000927359, 0.19246709998697042]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.000224800081923604, 0.13560499995946884, 0.00019900011830031872, 0.04190129996277392, 0.1924743999261409]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio20.wav,30.524708699900657,30.50793967982754,20,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831, 0.13559679989703, 0.08279509982094169, 0.1570419000927359, 0.19246709998697042, 0.1745901999529451]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.000224800081923604, 0.13560499995946884, 0.00019900011830031872, 0.04190129996277392, 0.03959450009278953, 0.17459700000472367]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio21.wav,30.792222399963066,30.79132852000184,21,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831, 0.13559679989703, 0.08279509982094169, 0.1570419000927359, 0.19246709998697042, 0.1745901999529451, 0.1126363999210298]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.000224800081923604, 0.13560499995946884, 0.00019900011830031872, 0.04190129996277392, 0.03959450009278953, 0.17459700000472367, 0.11264479998499155]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio22.wav,31.02898579998873,31.00776591985486,22,"[1.5445487000979483, 0.2576631000265479, 0.14370210003107786, 0.2619350999593735, 0.14163780002854764, 0.14433849998749793, 0.1275933999568224, 0.11216500005684793, 0.224958699895069, 0.32172170002013445, 0.15494200005196035, 0.15651379991322756, 0.14843560010194778, 0.12307369988411665, 0.07319929986260831, 0.13559679989703, 0.08279509982094169, 0.1570419000927359, 0.19246709998697042, 0.1745901999529451, 0.1126363999210298, 0.08616389986127615]","[1.5445581001695246, 0.2576715999748558, 0.14371259999461472, 0.26194439991377294, 0.14164579985663295, 0.00019919988699257374, 0.00020499993115663528, 0.058529699919745326, 0.00021760002709925175, 0.00019360007718205452, 0.0001922000665217638, 0.016061200061812997, 0.00019619986414909363, 0.12308040005154908, 0.000224800081923604, 0.13560499995946884, 0.00019900011830031872, 0.04190129996277392, 0.03959450009278953, 0.17459700000472367, 0.11264479998499155, 0.0861751998309046]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h51.59.527,HideSeek_v1,2022.2.5,60.3974150075163,
