trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,breaks.thisRepN,breaks.thisTrialN,breaks.thisN,breaks.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,draw_alienStim,draw_alienID,test_x,nrepcount,image_break_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio11.wav,48.80833360017277,48.79193489998579,11,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio12.wav,49.042175700189546,49.02403850015253,12,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.1345753998029977]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio13.wav,49.4241878001485,49.391302750096656,13,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio14.wav,49.75942500005476,49.7415542001836,14,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.13066769996657968]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio15.wav,50.142369400011376,50.12394120008685,15,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio16.wav,50.42495720018633,50.40814804995898,16,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155, 0.10890600015409291]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986, 0.10891850013285875]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide17.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio17.wav,50.77568790013902,50.7409508000128,17,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155, 0.10890600015409291, 0.2216318000573665]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986, 0.03816820005886257, 0.221648900071159]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio18.wav,51.074537800159305,51.0577206001617,18,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155, 0.10890600015409291, 0.2216318000573665, 0.36483470001257956]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986, 0.03816820005886257, 0.0004181000404059887, 0.36484789988026023]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio19.wav,51.5255894002039,51.49106845015194,19,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155, 0.10890600015409291, 0.2216318000573665, 0.36483470001257956, 0.2685233000665903]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986, 0.03816820005886257, 0.0004181000404059887, 0.36484789988026023, 0.2685367001686245]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio20.wav,51.87536080018617,51.84072285017464,20,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155, 0.10890600015409291, 0.2216318000573665, 0.36483470001257956, 0.2685233000665903, 0.1852487998548895]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986, 0.03816820005886257, 0.0004181000404059887, 0.36484789988026023, 0.2685367001686245, 0.18526089983060956]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio21.wav,52.309150899993256,52.27376615011599,21,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155, 0.10890600015409291, 0.2216318000573665, 0.36483470001257956, 0.2685233000665903, 0.1852487998548895, 0.2357556999195367]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986, 0.03816820005886257, 0.0004181000404059887, 0.36484789988026023, 0.2685367001686245, 0.04010290000587702, 0.23576850001700222]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio22.wav,52.79114380013198,52.774274500086904,22,"[8.400029599899426, 0.17040430009365082, 0.08478579996153712, 0.10749369999393821, 0.13663300010375679, 0.058051500003784895, 0.08433050010353327, 0.10554179991595447, 0.1216796999797225, 0.17950119986198843, 0.13907960010692477, 0.13456289982423186, 0.25454290001653135, 0.1306541000958532, 0.18853969988413155, 0.10890600015409291, 0.2216318000573665, 0.36483470001257956, 0.2685233000665903, 0.1852487998548895, 0.2357556999195367, 0.10991709982044995]","[8.400042199995369, 0.17042080010287464, 0.08480020007118583, 0.10750679997727275, 0.13664710009470582, 0.058064299868419766, 0.08434429997578263, 0.10555440001189709, 0.00036509986966848373, 0.17953510000370443, 0.13910909998230636, 0.08764240005984902, 0.2545576000120491, 0.049447499914094806, 0.18855719990096986, 0.03816820005886257, 0.0004181000404059887, 0.36484789988026023, 0.2685367001686245, 0.04010290000587702, 0.23576850001700222, 0.10993049992248416]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h39.51.238,HideSeek_v1,2022.2.5,60.066192973183675,
