trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,breaks.thisRepN,breaks.thisTrialN,breaks.thisN,breaks.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,draw_alienStim,draw_alienID,test_x,nrepcount,image_break_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,start_all_time,testround,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide1.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio1.wav,84.52895940002054,84.4737251414801,1,[12.869657600065693],[12.869667900027707],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide2.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio2.wav,97.41316979995463,97.39631791997236,2,"[12.869657600065693, 0.1439190999371931]","[0.02688219991978258, 0.14393070002552122]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide3.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio3.wav,97.59428760001902,97.59645032000263,3,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686]","[0.02688219991978258, 0.01363820000551641, 0.13323609996587038]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide4.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio4.wav,97.77978450001683,97.7633602400194,4,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.1196430999552831]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide5.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio5.wav,97.93316239991691,97.929739339964,5,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233, 0.14394129998981953]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.01328399998601526, 0.14394809992518276]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide6.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio6.wav,98.12987529998645,98.11310933994828,6,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233, 0.14394129998981953, 0.12730420008301735]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.01328399998601526, 0.00018010009080171585, 0.12731310003437102]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide7.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio7.wav,98.28181730001234,98.27958623993909,7,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233, 0.14394129998981953, 0.12730420008301735, 0.1447437999304384]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.01328399998601526, 0.00018010009080171585, 0.013422099989838898, 0.1447512999875471]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide8.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio8.wav,98.48004699999001,98.46274403993739,8,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233, 0.14394129998981953, 0.12730420008301735, 0.1447437999304384, 0.12477039999794215]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.01328399998601526, 0.00018010009080171585, 0.013422099989838898, 0.024452999932691455, 0.12477889994625002]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide9.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio9.wav,98.64681049995124,98.63000413995469,9,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233, 0.14394129998981953, 0.12730420008301735, 0.1447437999304384, 0.12477039999794215, 0.16027920006308705]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.01328399998601526, 0.00018010009080171585, 0.013422099989838898, 0.024452999932691455, 0.027219800045713782, 0.16028750000987202]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide10.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio10.wav,98.82951139996294,98.81286456000527,10,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233, 0.14394129998981953, 0.12730420008301735, 0.1447437999304384, 0.12477039999794215, 0.16027920006308705, 0.1548608000157401]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.01328399998601526, 0.00018010009080171585, 0.013422099989838898, 0.024452999932691455, 0.027219800045713782, 0.02125069999601692, 0.15486899996176362]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio11.wav,99.01296680001542,98.99619865994902,11,"[12.869657600065693, 0.1439190999371931, 0.13322790001984686, 0.11963440000545233, 0.14394129998981953, 0.12730420008301735, 0.1447437999304384, 0.12477039999794215, 0.16027920006308705, 0.1548608000157401, 0.15416289994027466]","[0.02688219991978258, 0.01363820000551641, 0.00021079997532069683, 0.01328399998601526, 0.00018010009080171585, 0.013422099989838898, 0.024452999932691455, 0.027219800045713782, 0.02125069999601692, 0.03596889995969832, 0.15417160000652075]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-06_16h42.10.232,HideSeek_v1,2022.2.5,59.90244287787864,
