trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,40.28104139998322,40.26414879999938,11,"[5.758012899954338, 0.27507860003970563, 0.2000409999745898, 0.20373110001673922, 0.24056370003381744, 0.227823699999135, 0.2606062000268139, 0.37765809998381883, 0.28972699999576434, 0.27105999999912456, 0.29211729997769]","[0.025748100015334785, 0.015596499957609922, 0.03506969998124987, 0.04052750003756955, 0.014737100049387664, 0.0444248000276275, 0.044553799962159246, 0.07303580001462251, 0.07140469999285415, 0.05891149997478351, 0.29212489997735247]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,40.61447799997404,40.597547199990366,12,"[5.758012899954338, 0.27507860003970563, 0.2000409999745898, 0.20373110001673922, 0.24056370003381744, 0.227823699999135, 0.2606062000268139, 0.37765809998381883, 0.28972699999576434, 0.27105999999912456, 0.29211729997769, 0.3249426000402309]","[0.025748100015334785, 0.015596499957609922, 0.03506969998124987, 0.04052750003756955, 0.014737100049387664, 0.0444248000276275, 0.044553799962159246, 0.07303580001462251, 0.07140469999285415, 0.05891149997478351, 0.07496840000385419, 0.3249508999870159]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
1,3,2,8,2,5,0,66,2,instr_dim1_1,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/66.png,40.99909579998348,40.99909579998348,40.99909579998348,40.99909579998348,40.98087399998912,return,0.841697399970144,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",2,2,8,3,0.0,0.4,42.01569259999087,42.01569259999087,42.01569259999087,42.01569259999087,42.01569259999087,42.01569259999087,42.01569259999087,41.94741279999725,0.5176083000260405,return,0.34516219998477027,stimuli/alien_stimuli/66.png,66,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,,,,,,,,,,,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,42.47575169999618,42.4643167999573,13,"[5.758012899954338, 0.27507860003970563, 0.2000409999745898, 0.20373110001673922, 0.24056370003381744, 0.227823699999135, 0.2606062000268139, 0.37765809998381883, 0.28972699999576434, 0.27105999999912456, 0.29211729997769, 0.3249426000402309, 0.5535800000070594]","[0.025748100015334785, 0.015596499957609922, 0.03506969998124987, 0.04052750003756955, 0.014737100049387664, 0.0444248000276275, 0.044553799962159246, 0.07303580001462251, 0.07140469999285415, 0.05891149997478351, 0.07496840000385419, 0.3249508999870159, 0.5535873000044376]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,43.07601319998503,43.06430869998294,14,"[5.758012899954338, 0.27507860003970563, 0.2000409999745898, 0.20373110001673922, 0.24056370003381744, 0.227823699999135, 0.2606062000268139, 0.37765809998381883, 0.28972699999576434, 0.27105999999912456, 0.29211729997769, 0.3249426000402309, 0.5535800000070594, 1.1370066999807023]","[0.025748100015334785, 0.015596499957609922, 0.03506969998124987, 0.04052750003756955, 0.014737100049387664, 0.0444248000276275, 0.044553799962159246, 0.07303580001462251, 0.07140469999285415, 0.05891149997478351, 0.07496840000385419, 0.3249508999870159, 0.052956199971958995, 1.1370139999780804]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
2,4,0,4,0,0,0,16,2,instr_dim1_1,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,44.2984019999858,44.2984019999858,44.2984019999858,44.2984019999858,44.26427390000317,return,0.38657420000527054,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",0,0,4,4,0.0,0.0,44.9642509999685,44.9642509999685,44.9642509999685,44.9642509999685,44.9642509999685,44.9642509999685,44.9642509999685,44.79764239997603,0.5559026999981143,return,0.2766605000360869,stimuli/alien_stimuli/16.png,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,,,,,,,,,,,30,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,45.37979489995632,45.36714290000381,15,"[5.758012899954338, 0.27507860003970563, 0.2000409999745898, 0.20373110001673922, 0.24056370003381744, 0.227823699999135, 0.2606062000268139, 0.37765809998381883, 0.28972699999576434, 0.27105999999912456, 0.29211729997769, 0.3249426000402309, 0.5535800000070594, 1.1370066999807023, 0.7997813000110909]","[0.025748100015334785, 0.015596499957609922, 0.03506969998124987, 0.04052750003756955, 0.014737100049387664, 0.0444248000276275, 0.044553799962159246, 0.07303580001462251, 0.07140469999285415, 0.05891149997478351, 0.07496840000385419, 0.3249508999870159, 0.052956199971958995, 1.1370139999780804, 0.7997885000077076]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,46.2329268999747,46.23107699996326,16,"[5.758012899954338, 0.27507860003970563, 0.2000409999745898, 0.20373110001673922, 0.24056370003381744, 0.227823699999135, 0.2606062000268139, 0.37765809998381883, 0.28972699999576434, 0.27105999999912456, 0.29211729997769, 0.3249426000402309, 0.5535800000070594, 1.1370066999807023, 0.7997813000110909, 0.3966102999984287]","[0.025748100015334785, 0.015596499957609922, 0.03506969998124987, 0.04052750003756955, 0.014737100049387664, 0.0444248000276275, 0.044553799962159246, 0.07303580001462251, 0.07140469999285415, 0.05891149997478351, 0.07496840000385419, 0.3249508999870159, 0.052956199971958995, 1.1370139999780804, 0.06296829995699227, 0.3966165999881923]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,46.69949849997647,46.69949849997647,46.69949849997647,46.69949849997647,46.69949849997647,right,1.1660828000167385,0,0,0,99,0.08,-0.32,right,1.0840331999934278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,47.896940999955405,47.896940999955405,47.896940999955405,47.896940999955405,47.896940999955405,right,0.14373010001145303,0,0,0,99,0.16,-0.32,right,0.05064379994291812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,48.01643159997184,48.01643159997184,48.01643159997184,48.01643159997184,48.01643159997184,return,0.3277068000170402,1,0,0,1,0.16,-0.32,return,0.25298660004045814,0,2,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,2,4,2,4,0,0,16,,train_dim1_1,2,30,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,2,3,,,,,,,30,,,,,,,,51.93920640001306,51.93920640001306,51.93920640001306,51.93920640001306,51.93920640001306,return,0.7750352000002749,2,0,0,1,0,-0.08,return,0.6405717000016011,0,2,0,-0.08,50.33066679997137,51.93920640001306,0.16,-0.32,0.0,0.16,-0.32,0.16,0.08,0.16,-0.32,49.9461737999809,49.9461737999809,49.9461737999809,49.9461737999809,49.9461737999809,49.9461737999809,49.9461737999809,49.9461737999809,49.88082609997946,0.5186130999936722,return,0.36534359998768196,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,4,,,,,,,30,,,,,,,,56.3133419000078,56.3133419000078,56.3133419000078,56.3133419000078,56.3133419000078,right,0.5421846999670379,2,0,0,99,0.24,-0.08,right,0.4405140000162646,,,,,54.7479588999995,56.3133419000078,0,-0.08,0.0,0.0,-0.08,0,0.0,0,-0.08,54.26401360001182,54.26401360001182,54.26401360001182,54.26401360001182,54.26401360001182,54.26401360001182,54.26401360001182,54.26401360001182,54.180922700004885,0.6350844000116922,return,0.4531833999790251,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,56.84736909996718,56.84736909996718,56.84736909996718,56.84736909996718,56.84736909996718,return,0.20914900000207126,3,0,0,1,0.24,-0.08,return,0.1337867000256665,0,3,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h02.04.851,HideSeek_v1,2022.2.5,60.14838607096862,
