trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,image_break.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,draw_alienStim,draw_alienID,test_x,nrepcount,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio11.wav,49.98466339998413,49.983358659921215,11,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio12.wav,50.16282660001889,50.14893491995753,12,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio13.wav,50.41613209992647,50.398996459983756,13,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.029928799951449037]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio14.wav,50.4809910999611,50.48256305991672,14,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio15.wav,50.9998361999169,50.98189695996698,15,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio16.wav,51.316140300012194,51.30082945993636,16,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938, 0.11174039996694773]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422, 0.11174770002253354]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio17.wav,51.53284130000975,51.51605568000814,17,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938, 0.11174039996694773, 0.0712467998964712]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422, 0.11174770002253354, 0.0712550999596715]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide18.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio18.wav,51.64913079992402,51.62834862001473,18,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938, 0.11174039996694773, 0.0712467998964712, 0.4054249000037089]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422, 0.11174770002253354, 0.0712550999596715, 0.40543090004939586]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide19.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio19.wav,52.08354349993169,52.08287161994958,19,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938, 0.11174039996694773, 0.0712467998964712, 0.4054249000037089, 0.14809569995850325]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422, 0.11174770002253354, 0.0712550999596715, 0.0002669000532478094, 0.1481043000239879]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide20.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio20.wav,52.28190179995727,52.282662659906784,20,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938, 0.11174039996694773, 0.0712467998964712, 0.4054249000037089, 0.14809569995850325, 0.11355260002892464]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422, 0.11174770002253354, 0.0712550999596715, 0.0002669000532478094, 0.00019609997980296612, 0.11356059997342527]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio21.wav,52.5158655999694,52.49570747989928,21,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938, 0.11174039996694773, 0.0712467998964712, 0.4054249000037089, 0.14809569995850325, 0.11355260002892464, 0.19069720001425594]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422, 0.11174770002253354, 0.0712550999596715, 0.0002669000532478094, 0.00019609997980296612, 0.11356059997342527, 0.19070479995571077]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_x_first/x_decreasing_steps/top_left/instructions/Audio22.wav,52.832616599975154,52.81604741995688,22,"[2.46450810006354, 0.4287969000870362, 0.26856080000288785, 0.2653195000020787, 0.5694631000515074, 0.8371361000463367, 0.137403899920173, 0.13572819996625185, 0.4531762000406161, 0.14862120000179857, 0.1314853000221774, 0.10176679992582649, 0.02992100000847131, 0.2834566000383347, 0.2640798999927938, 0.11174039996694773, 0.0712467998964712, 0.4054249000037089, 0.14809569995850325, 0.11355260002892464, 0.19069720001425594, 0.07628230005502701]","[0.14395040005911142, 0.09839210007339716, 0.14592619996983558, 0.4512487000320107, 0.7161326000932604, 0.015939999953843653, 0.0002725999802350998, 0.05217650008853525, 0.01453180005773902, 0.14862790005281568, 0.1314920000731945, 0.10177539999131113, 0.11691360000986606, 0.2834646000992507, 0.2640860000392422, 0.11174770002253354, 0.0712550999596715, 0.0002669000532478094, 0.00019609997980296612, 0.11356059997342527, 0.19070479995571077, 0.0762883999850601]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_decreasing_steps,top_left,2024-10-23_15h17.54.127,HideSeek_v1,2022.2.5,60.05901400303004,
