trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,text_2.stopped,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,text_3.started,text_3.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio11.wav,140.56346750003286,140.56010158994468,11,"[2.6538260000525042, 17.396916799945757, 16.224772500107065, 20.0400867999997, 4.020628900034353, 5.4202477999497205, 5.315404699998908, 11.30614240001887, 5.62729129998479, 6.501346800010651, 9.802279699943028]","[0.013718999922275543, 0.014079800108447671, 0.0002207999350503087, 0.034006400033831596, 0.04901019996032119, 0.014449900016188622, 5.315411300049163, 0.03546359995380044, 0.11238290008623153, 0.06172070000320673, 9.802286399994045]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio12.wav,150.4243496999843,150.41792832000647,12,"[2.6538260000525042, 17.396916799945757, 16.224772500107065, 20.0400867999997, 4.020628900034353, 5.4202477999497205, 5.315404699998908, 11.30614240001887, 5.62729129998479, 6.501346800010651, 9.802279699943028, 13.55279420001898]","[0.013718999922275543, 0.014079800108447671, 0.0002207999350503087, 0.034006400033831596, 0.04901019996032119, 0.014449900016188622, 5.315411300049163, 0.03546359995380044, 0.11238290008623153, 0.06172070000320673, 0.014065499999560416, 13.552800899953581]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
1,2,8,2,3,0,-5,11,2,instr_dim1_1,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,conditions/schedules/train_y_first/red_square_00/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/11.png,164.07774890004657,164.07774890004657,164.07774890004657,164.07774890004657,164.0791188099538,return,9.46878450002987,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",3,8,2,2,0.4,0.0,173.6952279000543,173.6952279000543,173.6952279000543,173.6952279000543,173.6952279000543,173.6952279000543,173.6952279000543,173.68729473999701,9.77561060001608,return,9.630148399970494,stimuli/alien_stimuli/11.png,11,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
,,,,,,,,,,,30,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio13.wav,183.4817474000156,183.47842396999476,13,"[2.6538260000525042, 17.396916799945757, 16.224772500107065, 20.0400867999997, 4.020628900034353, 5.4202477999497205, 5.315404699998908, 11.30614240001887, 5.62729129998479, 6.501346800010651, 9.802279699943028, 13.55279420001898, 17.743034600047395]","[0.013718999922275543, 0.014079800108447671, 0.0002207999350503087, 0.034006400033831596, 0.04901019996032119, 0.014449900016188622, 5.315411300049163, 0.03546359995380044, 0.11238290008623153, 0.06172070000320673, 0.014065499999560416, 13.552800899953581, 17.743041899986565]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio14.wav,201.28964810003527,201.27718402002938,14,"[2.6538260000525042, 17.396916799945757, 16.224772500107065, 20.0400867999997, 4.020628900034353, 5.4202477999497205, 5.315404699998908, 11.30614240001887, 5.62729129998479, 6.501346800010651, 9.802279699943028, 13.55279420001898, 17.743034600047395, 19.469260400044732]","[0.013718999922275543, 0.014079800108447671, 0.0002207999350503087, 0.034006400033831596, 0.04901019996032119, 0.014449900016188622, 5.315411300049163, 0.03546359995380044, 0.11238290008623153, 0.06172070000320673, 0.014065499999560416, 13.552800899953581, 0.014065299998037517, 19.469267600099556]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
2,0,8,0,8,0,0,16,2,instr_dim1_1,,,,,,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_y_first/red_square_00/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,220.86187599995174,220.86187599995174,220.86187599995174,220.86187599995174,220.85947740991833,return,3.602643500082195,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",8,8,0,0,0.0,0.0,224.621836300008,224.621836300008,224.621836300008,224.621836300008,224.621836300008,224.621836300008,224.621836300008,224.6123751399573,9.759072299930267,return,9.605976999970153,stimuli/alien_stimuli/16.png,16,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
,,,,,,,,,,,30,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio15.wav,234.4281742000021,234.4201952299918,15,"[2.6538260000525042, 17.396916799945757, 16.224772500107065, 20.0400867999997, 4.020628900034353, 5.4202477999497205, 5.315404699998908, 11.30614240001887, 5.62729129998479, 6.501346800010651, 9.802279699943028, 13.55279420001898, 17.743034600047395, 19.469260400044732, 42.9615000000922]","[0.013718999922275543, 0.014079800108447671, 0.0002207999350503087, 0.034006400033831596, 0.04901019996032119, 0.014449900016188622, 5.315411300049163, 0.03546359995380044, 0.11238290008623153, 0.06172070000320673, 0.014065499999560416, 13.552800899953581, 0.014065299998037517, 19.469267600099556, 42.96152160002384]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio16.wav,277.4689131999621,277.4568245499977,16,"[2.6538260000525042, 17.396916799945757, 16.224772500107065, 20.0400867999997, 4.020628900034353, 5.4202477999497205, 5.315404699998908, 11.30614240001887, 5.62729129998479, 6.501346800010651, 9.802279699943028, 13.55279420001898, 17.743034600047395, 19.469260400044732, 42.9615000000922, 21.553506499971263]","[0.013718999922275543, 0.014079800108447671, 0.0002207999350503087, 0.034006400033831596, 0.04901019996032119, 0.014449900016188622, 5.315411300049163, 0.03546359995380044, 0.11238290008623153, 0.06172070000320673, 0.014065499999560416, 13.552800899953581, 0.014065299998037517, 19.469267600099556, 42.96152160002384, 21.553513400023803]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32DEYU,train_y,red_square,top_left,2025-09-08_16h24.55.642,HideSeek_v1,2022.2.5,59.98969376197217,
