trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,breaks.thisRepN,breaks.thisTrialN,breaks.thisN,breaks.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,draw_alienStim,draw_alienID,test_x,nrepcount,image_break_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio11.wav,26.693400900112465,26.676285160053524,11,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.17028459999710321]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio12.wav,26.91016550012864,26.892470590141603,12,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio13.wav,27.229153100168332,27.225842030043715,13,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.044350899988785386]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio14.wav,27.326214600121602,27.30910889019724,14,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio15.wav,27.593007300049067,27.576068509998734,15,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.103159099817276]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio16.wav,27.742370899999514,27.725924890092575,16,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074, 0.15640400000847876]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.02238540002144873, 0.1564118000678718]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide17.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio17.wav,27.991147299995646,27.99265250999015,17,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074, 0.15640400000847876, 0.06699989992193878]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.02238540002144873, 0.1564118000678718, 0.06700909999199212]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio18.wav,28.11020840005949,28.092638090089896,18,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074, 0.15640400000847876, 0.06699989992193878, 0.159385799895972]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.02238540002144873, 0.1564118000678718, 0.02639459981583059, 0.15939649986103177]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio19.wav,28.310110700083897,28.292872889968567,19,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074, 0.15640400000847876, 0.06699989992193878, 0.159385799895972, 0.15783219994045794]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.02238540002144873, 0.1564118000678718, 0.02639459981583059, 0.00019409996457397938, 0.1578402000013739]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio20.wav,28.529262600000948,28.5257991499966,20,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074, 0.15640400000847876, 0.06699989992193878, 0.159385799895972, 0.15783219994045794, 0.11127100000157952]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.02238540002144873, 0.1564118000678718, 0.02639459981583059, 0.00019409996457397938, 0.1578402000013739, 0.11127800005488098]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio21.wav,28.742235800018534,28.742382110026668,21,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074, 0.15640400000847876, 0.06699989992193878, 0.159385799895972, 0.15783219994045794, 0.11127100000157952, 0.0986619999166578]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.02238540002144873, 0.1564118000678718, 0.02639459981583059, 0.00019409996457397938, 0.1578402000013739, 0.11127800005488098, 0.09867359977215528]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio22.wav,28.959804099984467,28.942977310088466,22,"[2.292491399915889, 0.26288389996625483, 0.09764040005393326, 0.13575070002116263, 0.14230920001864433, 0.1957131999079138, 0.14378449996002018, 0.1940926001407206, 0.1609808998182416, 0.1897756999824196, 0.17027570004574955, 0.1585953999310732, 0.04434229992330074, 0.15819179988466203, 0.10314939985983074, 0.15640400000847876, 0.06699989992193878, 0.159385799895972, 0.15783219994045794, 0.11127100000157952, 0.0986619999166578, 0.06921410001814365]","[0.015055699972435832, 0.2628917000256479, 0.018992200028151274, 0.00020450004376471043, 0.013201399939134717, 0.013093899935483932, 0.04368260013870895, 0.04445259994827211, 0.07232669997029006, 0.05362210003659129, 0.025821999879553914, 0.15860190009698272, 0.02320199995301664, 0.1582004998344928, 0.02238540002144873, 0.1564118000678718, 0.02639459981583059, 0.00019409996457397938, 0.1578402000013739, 0.11127800005488098, 0.09867359977215528, 0.06922050006687641]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h54.29.957,HideSeek_v1,2022.2.5,59.88170967623394,
