trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,breaks.thisRepN,breaks.thisTrialN,breaks.thisN,breaks.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,draw_alienStim,draw_alienID,test_x,nrepcount,image_break_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide11.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio11.wav,37.25740360002965,37.2407915700227,11,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide12.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio12.wav,37.85675540007651,37.84083586004562,12,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide13.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio13.wav,38.2408521999605,38.22435553995892,13,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.21045910008251667]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide14.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio14.wav,38.509573800023645,38.490363959968086,14,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide15.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio15.wav,38.857647999888286,38.839929290069264,15,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide16.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio16.wav,38.97407309990376,38.957299049943686,16,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414, 0.20972249982878566]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086, 0.20973139978013933]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide17.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio17.wav,39.35786739992909,39.338480789866296,17,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414, 0.20972249982878566, 0.12886930000968277]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086, 0.20973139978013933, 0.1288791000843048]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide18.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio18.wav,39.54150249995291,39.52391676004044,18,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414, 0.20972249982878566, 0.12886930000968277, 0.3177869999781251]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086, 0.20973139978013933, 0.1288791000843048, 0.31779769994318485]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide19.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio19.wav,39.92438720003702,39.90665896008722,19,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414, 0.20972249982878566, 0.12886930000968277, 0.3177869999781251, 0.2889372000936419]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086, 0.20973139978013933, 0.1288791000843048, 0.0002741999924182892, 0.2889463999308646]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide20.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio20.wav,40.275192599976435,40.25761945992708,20,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414, 0.20972249982878566, 0.12886930000968277, 0.3177869999781251, 0.2889372000936419, 0.2000567999202758]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086, 0.20973139978013933, 0.1288791000843048, 0.0002741999924182892, 0.00026839994825422764, 0.20006499998271465]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide21.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio21.wav,40.6449535000138,40.63870129007846,21,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414, 0.20972249982878566, 0.12886930000968277, 0.3177869999781251, 0.2889372000936419, 0.2000567999202758, 0.0483812999445945]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086, 0.20973139978013933, 0.1288791000843048, 0.0002741999924182892, 0.00026839994825422764, 0.20006499998271465, 0.04839179990813136]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Slide22.png,conditions/schedules/train_y_first/red_square_00/top_left/instructions/Audio22.wav,40.89075000002049,40.8573186900001,22,"[1.1859593999106437, 0.29378980002366006, 0.9972142998594791, 0.20988989993929863, 0.17844430007971823, 0.08225979981943965, 0.5099835000000894, 0.18404410011135042, 0.13973459997214377, 0.1442609999794513, 0.5389531999826431, 0.11893619992770255, 0.2104504001326859, 0.16642919997684658, 0.04177799983881414, 0.20972249982878566, 0.12886930000968277, 0.3177869999781251, 0.2889372000936419, 0.2000567999202758, 0.0483812999445945, 0.034367999993264675]","[0.12615060014650226, 0.7796169000212103, 0.9972289998549968, 0.0002514999359846115, 0.17846349999308586, 0.12464520009234548, 0.019564200192689896, 0.0002656998112797737, 0.0003348998725414276, 0.15370149980299175, 0.53896199981682, 0.11894389986991882, 0.00026979995891451836, 0.16644500009715557, 0.041785999899730086, 0.20973139978013933, 0.1288791000843048, 0.0002741999924182892, 0.00026839994825422764, 0.20006499998271465, 0.04839179990813136, 0.03437680006027222]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/schedules/train_y_first/red_square_00/top_left/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_y,red_square,top_left,2024-11-07_15h37.10.636,HideSeek_v1,2022.2.5,59.983612464020325,
