trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide11.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio11.wav,45.51158889988437,45.50803745002486,11,"[3.6586144000757486, 0.32952629984356463, 0.46635310002602637, 0.3012697999365628, 0.2749976001214236, 0.2988561999518424, 0.24613379989750683, 0.2943223000038415, 0.28771850001066923, 0.26329020014964044, 0.2817071001045406]","[3.6586242001503706, 0.32953609991818666, 0.01698380010202527, 0.018544699996709824, 0.048587100114673376, 0.00032570003531873226, 0.019444300094619393, 0.018141399836167693, 0.018002300057560205, 0.017453999957069755, 0.2817150999326259]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide12.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio12.wav,45.861810700036585,45.8586257500574,12,"[3.6586144000757486, 0.32952629984356463, 0.46635310002602637, 0.3012697999365628, 0.2749976001214236, 0.2988561999518424, 0.24613379989750683, 0.2943223000038415, 0.28771850001066923, 0.26329020014964044, 0.2817071001045406, 0.2500689998269081]","[3.6586242001503706, 0.32953609991818666, 0.01698380010202527, 0.018544699996709824, 0.048587100114673376, 0.00032570003531873226, 0.019444300094619393, 0.018141399836167693, 0.018002300057560205, 0.017453999957069755, 0.018120199907571077, 0.25007899990305305]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide13.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio13.wav,46.31073060003109,46.29291178002022,13,"[3.6586144000757486, 0.32952629984356463, 0.46635310002602637, 0.3012697999365628, 0.2749976001214236, 0.2988561999518424, 0.24613379989750683, 0.2943223000038415, 0.28771850001066923, 0.26329020014964044, 0.2817071001045406, 0.2500689998269081, 0.16774869989603758]","[3.6586242001503706, 0.32953609991818666, 0.01698380010202527, 0.018544699996709824, 0.048587100114673376, 0.00032570003531873226, 0.019444300094619393, 0.018141399836167693, 0.018002300057560205, 0.017453999957069755, 0.018120199907571077, 0.25007899990305305, 0.16776290000416338]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide14.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio14.wav,46.54817279987037,46.542089249938726,14,"[3.6586144000757486, 0.32952629984356463, 0.46635310002602637, 0.3012697999365628, 0.2749976001214236, 0.2988561999518424, 0.24613379989750683, 0.2943223000038415, 0.28771850001066923, 0.26329020014964044, 0.2817071001045406, 0.2500689998269081, 0.16774869989603758, 0.36288910009898245]","[3.6586242001503706, 0.32953609991818666, 0.01698380010202527, 0.018544699996709824, 0.048587100114673376, 0.00032570003531873226, 0.019444300094619393, 0.018141399836167693, 0.018002300057560205, 0.017453999957069755, 0.018120199907571077, 0.25007899990305305, 0.018539200071245432, 0.3628993001766503]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide15.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio15.wav,47.19223070004955,47.17453342997469,15,"[3.6586144000757486, 0.32952629984356463, 0.46635310002602637, 0.3012697999365628, 0.2749976001214236, 0.2988561999518424, 0.24613379989750683, 0.2943223000038415, 0.28771850001066923, 0.26329020014964044, 0.2817071001045406, 0.2500689998269081, 0.16774869989603758, 0.36288910009898245, 0.365896699950099]","[3.6586242001503706, 0.32953609991818666, 0.01698380010202527, 0.018544699996709824, 0.048587100114673376, 0.00032570003531873226, 0.019444300094619393, 0.018141399836167693, 0.018002300057560205, 0.017453999957069755, 0.018120199907571077, 0.25007899990305305, 0.018539200071245432, 0.3628993001766503, 0.36590530001558363]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio16.wav,47.62608990003355,47.60908704996109,16,"[3.6586144000757486, 0.32952629984356463, 0.46635310002602637, 0.3012697999365628, 0.2749976001214236, 0.2988561999518424, 0.24613379989750683, 0.2943223000038415, 0.28771850001066923, 0.26329020014964044, 0.2817071001045406, 0.2500689998269081, 0.16774869989603758, 0.36288910009898245, 0.365896699950099, 0.34050090005621314]","[3.6586242001503706, 0.32953609991818666, 0.01698380010202527, 0.018544699996709824, 0.048587100114673376, 0.00032570003531873226, 0.019444300094619393, 0.018141399836167693, 0.018002300057560205, 0.017453999957069755, 0.018120199907571077, 0.25007899990305305, 0.018539200071245432, 0.3628993001766503, 0.05558499996550381, 0.3405089001171291]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,0,0,99,1,30,0,conditions/inputTrain_1.1.xlsx,99,1,1,1,0,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide17.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio17.wav,48.14297579997219,48.12544458997436,17,"[3.6586144000757486, 0.32952629984356463, 0.46635310002602637, 0.3012697999365628, 0.2749976001214236, 0.2988561999518424, 0.24613379989750683, 0.2943223000038415, 0.28771850001066923, 0.26329020014964044, 0.2817071001045406, 0.2500689998269081, 0.16774869989603758, 0.36288910009898245, 0.365896699950099, 0.34050090005621314, 0.16523129981942475]","[3.6586242001503706, 0.32953609991818666, 0.01698380010202527, 0.018544699996709824, 0.048587100114673376, 0.00032570003531873226, 0.019444300094619393, 0.018141399836167693, 0.018002300057560205, 0.017453999957069755, 0.018120199907571077, 0.25007899990305305, 0.018539200071245432, 0.3628993001766503, 0.05558499996550381, 0.3405089001171291, 0.16524909995496273]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-25_16h19.53.070,HideSeek_v1,2022.2.5,59.88995817564428,
