trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,wLy_dir,wLx_dir,x_movePos,y_movePos,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,text_2.started,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,text_2.stopped,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,text_3.started,text_3.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,2,6,5,6,3,0,46,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2172.3095880001783,2172.3095880001783,2172.3095880001783,2172.3095880001783,2172.3095880001783,,,,,right,5.309388499939814,0,1,0,99,0.08,0.08,right,5.22013649973087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,6,5,6,3,0,46,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2177.6186514000874,2177.6186514000874,2177.6186514000874,2177.6186514000874,2177.6186514000874,,,,,right,2.894237000029534,0,1,0,99,0.16,0.08,right,2.806261499878019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,6,5,6,3,0,46,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2180.5199031000957,2180.5199031000957,2180.5199031000957,2180.5199031000957,2180.5199031000957,,,,,left,1.0774496998637915,0,1,0,99,0.08,0.08,left,1.0030582000035793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,6,5,6,3,0,46,,train_dim1_2,1,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2181.605077800108,2181.605077800108,2181.605077800108,2181.605077800108,2181.605077800108,-48,25,0.08,0.08,return,0.509988599922508,0,0,0,0,0.08,0.08,return,0.423782299971208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,9,2,9,0,0,16,,train_dim1_2,2,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,2,3,,,,,,,30,,,,,,,,2189.5784275000915,2189.5784275000915,2189.5784275000915,2189.5784275000915,2189.5784275000915,-48,25,0,0.32,return,3.440572699997574,1,0,0,1,0,0.32,return,3.3400245998054743,2188.012438800186,0.24,0.08,0.0,0.24,0.08,0.24,0.12,0.24,0.08,2183.696560200071,2183.696560200071,2183.696560200071,2183.696560200071,2183.696560200071,2183.696560200071,2183.696560200071,2183.696560200071,2183.674908370175,4.433079699985683,return,4.279913799837232,2183.696560200071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,4,9,5,9,1,0,26,,train_dim1_2,3,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,4,,,,,,,30,,,,,,,,2198.1042657000944,2198.1042657000944,2198.1042657000944,2198.1042657000944,2198.1042657000944,,,,,down,2.428782699862495,1,0,0,99,0.16,0.24,down,2.3198189998511225,2196.5066990000196,0,0.32,0.0,0.0,0.32,0,0.0,0,0.32,2194.61545820022,2194.61545820022,2194.61545820022,2194.61545820022,2194.61545820022,2194.61545820022,2194.61545820022,2194.61545820022,2194.6007104801943,2.0244060000404716,return,1.8563392998185009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,4,9,5,9,1,0,26,,train_dim1_2,3,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2200.515408600215,2200.515408600215,2200.515408600215,2200.515408600215,2200.515408600215,,,,,down,0.5680700000375509,1,0,0,99,0.16,0.15999999999999998,down,0.4754015998914838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,4,9,5,9,1,0,26,,train_dim1_2,3,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2201.091135900002,2201.091135900002,2201.091135900002,2201.091135900002,2201.091135900002,,,,,down,0.4625510999467224,1,0,0,99,0.16,0.07999999999999997,down,0.3701272998005152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,4,9,5,9,1,0,26,,train_dim1_2,3,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2201.559954600176,2201.559954600176,2201.559954600176,2201.559954600176,2201.559954600176,-51,25,0.16,0.07999999999999997,return,0.5405514999292791,1,0,0,0,0.16,0.07999999999999997,return,0.4488924997858703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,8,6,8,4,0,56,,train_dim1_2,4,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/56.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,4,5,,,,,,,30,,,,,,,,2207.769688700093,2207.769688700093,2207.769688700093,2207.769688700093,2207.769688700093,,,,,right,2.6068969001062214,1,0,0,99,0.08,0.24,right,2.5010321997106075,2206.1819216001313,0.24,0.32,0.0,0.08,0.32,0.24,0.2,0.24,0.32,2203.6693971001077,2203.6693971001077,2203.6693971001077,2203.6693971001077,2203.6693971001077,2203.6693971001077,2203.6693971001077,2203.6693971001077,2203.6580205701057,2.627032400108874,return,2.4974712999537587,2203.6693971001077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,8,6,8,4,0,56,,train_dim1_2,4,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2210.3633199001197,2210.3633199001197,2210.3633199001197,2210.3633199001197,2210.3633199001197,,,,,right,0.7101096000988036,1,0,0,99,0.16,0.24,right,0.6233819997869432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,8,6,8,4,0,56,,train_dim1_2,4,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2211.0945320001338,2211.0945320001338,2211.0945320001338,2211.0945320001338,2211.0945320001338,,,,,right,0.6600225998554379,1,0,0,99,0.24,0.24,right,0.5569853000342846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,8,6,8,4,0,56,,train_dim1_2,4,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2211.7532334001735,2211.7532334001735,2211.7532334001735,2211.7532334001735,2211.7532334001735,,,,,right,1.4609709000214934,1,0,0,99,0.32,0.24,right,1.3740263998042792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,8,6,8,4,0,56,,train_dim1_2,4,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2213.2184583002236,2213.2184583002236,2213.2184583002236,2213.2184583002236,2213.2184583002236,,,,,right,0.7253835999872535,1,0,0,99,0.4,0.24,right,0.6413371998351067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,2,8,6,8,4,0,56,,train_dim1_2,4,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2213.950533900177,2213.950533900177,2213.950533900177,2213.950533900177,2213.950533900177,-51,30,0.4,0.24,return,0.3760307999327779,1,1,0,0,0.4,0.24,return,0.29473079997114837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,7,5,7,5,0,66,,train_dim1_2,5,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/56.png,56,2,6,,,,,,,30,,,,,,,,2219.1340233001392,2219.1340233001392,2219.1340233001392,2219.1340233001392,2219.1340233001392,,,,,right,1.6881324998103082,1,1,0,99,-0.08,0.16,right,1.5807085998822004,2217.5413733001333,0.32,0.24,0.0,0.32,0.24,0.32,0.16,0.32,0.24,2215.8993297000416,2215.8993297000416,2215.8993297000416,2215.8993297000416,2215.8993297000416,2215.8993297000416,2215.8993297000416,2215.8993297000416,2215.8849638699785,1.7576941999141127,return,1.6139260998461396,2215.8993297000416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,7,5,7,5,0,66,,train_dim1_2,5,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2220.803561200155,2220.803561200155,2220.803561200155,2220.803561200155,2220.803561200155,,,,,right,1.21017189999111,1,1,0,99,0.0,0.16,right,1.1246408999431878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,7,5,7,5,0,66,,train_dim1_2,5,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2222.0251541000325,2222.0251541000325,2222.0251541000325,2222.0251541000325,2222.0251541000325,,,,,right,0.1930630998685956,1,1,0,99,0.08,0.16,right,0.1031458000652492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,7,5,7,5,0,66,,train_dim1_2,5,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2222.2209848000202,2222.2209848000202,2222.2209848000202,2222.2209848000202,2222.2209848000202,,,,,right,0.3942021999973804,1,1,0,99,0.16,0.16,right,0.3047076999209821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,7,5,7,5,0,66,,train_dim1_2,5,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2222.6241461001337,2222.6241461001337,2222.6241461001337,2222.6241461001337,2222.6241461001337,,,,,right,0.7095890999771655,1,1,0,99,0.24,0.16,right,0.6215889998711646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,7,5,7,5,0,66,,train_dim1_2,5,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2223.338902299991,2223.338902299991,2223.338902299991,2223.338902299991,2223.338902299991,-51,35,0.24,0.16,return,0.4769007000140846,2,0,0,1,0.24,0.16,return,0.3933015998918563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,5,1,5,1,0,26,,train_dim1_2,6,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,0,7,,,,,,,30,,,,,,,,2228.231141400058,2228.231141400058,2228.231141400058,2228.231141400058,2228.231141400058,,,,,right,1.8843505999539047,2,0,0,99,-0.08,0,right,1.7695921000558883,2226.644429600099,0.24,0.16,0.0,0.4,0.16,0.24,0.039999999999999994,0.24,0.16,2225.379882000154,2225.379882000154,2225.379882000154,2225.379882000154,2225.379882000154,2225.379882000154,2225.379882000154,2225.379882000154,2225.3597302601206,1.3696301002055407,return,1.2355261999182403,2228.231141400058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,5,1,5,1,0,26,,train_dim1_2,6,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2230.098900800105,2230.098900800105,2230.098900800105,2230.098900800105,2230.098900800105,-51,36,-0.08,0,return,0.39838839997537434,3,0,0,1,-0.08,0,return,0.3093829997815192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,3,5,8,5,5,0,66,,train_dim1_2,7,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,0,8,,,,,,,30,,,,,,,,2234.6604063000996,2234.6604063000996,2234.6604063000996,2234.6604063000996,2234.6604063000996,,,,,right,3.3070568998809904,3,0,0,99,0.16,0,right,3.22614309983328,2233.085429900093,-0.08,0,0.0,0.08,0.0,-0.08,-0.12,-0.08,0,2232.0793248000555,2232.0793248000555,2232.0793248000555,2232.0793248000555,2232.0793248000555,2232.0793248000555,2232.0793248000555,2232.0793248000555,2232.065175570012,1.1223323000594974,return,0.9822546998038888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,3,5,8,5,5,0,66,,train_dim1_2,7,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2237.9688209001906,2237.9688209001906,2237.9688209001906,2237.9688209001906,2237.9688209001906,,,,,right,0.5766811999492347,3,0,0,99,0.24,0,right,0.49330969969742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,3,5,8,5,5,0,66,,train_dim1_2,7,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2238.5525259000715,2238.5525259000715,2238.5525259000715,2238.5525259000715,2238.5525259000715,,,,,right,0.42846220009960234,3,0,0,99,0.32,0,right,0.3508079999592155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,3,5,8,5,5,0,66,,train_dim1_2,7,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2238.9931155000813,2238.9931155000813,2238.9931155000813,2238.9931155000813,2238.9931155000813,,,,,right,0.4081707000732422,3,0,0,99,0.4,0,right,0.32592469989322126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,3,5,8,5,5,0,66,,train_dim1_2,7,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2239.4032660000958,2239.4032660000958,2239.4032660000958,2239.4032660000958,2239.4032660000958,-51,40,0.4,0,return,0.5926338999997824,3,1,0,0,0.4,0,return,0.5092231000307947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,9,3,9,3,0,46,,train_dim1_2,8,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,9,,,,,,,30,,,,,,,,2244.0699833000544,2244.0699833000544,2244.0699833000544,2244.0699833000544,2244.0699833000544,,,,,down,2.4238883999641985,3,1,0,99,-0.16,0.24,down,2.3231891999021173,2242.484832300106,0.48,0,0.0,0.4,0.0,0.48,0.27999999999999997,0.48,0,2241.562179000117,2241.562179000117,2241.562179000117,2241.562179000117,2241.562179000117,2241.562179000117,2241.562179000117,2241.562179000117,2241.5398169601335,1.0248829000629485,return,0.894405499799177,2241.562179000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,9,3,9,3,0,46,,train_dim1_2,8,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2246.475320900092,2246.475320900092,2246.475320900092,2246.475320900092,2246.475320900092,,,,,down,0.6260921999346465,3,1,0,99,-0.16,0.15999999999999998,down,0.5373768999706954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
,0,9,3,9,3,0,46,,train_dim1_2,8,30,,,,5,0,5,0,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,2247.109760600142,2247.109760600142,2247.109760600142,2247.109760600142,2247.109760600142,-53,40,-0.16,0.15999999999999998,return,0.359898499911651,3,0,0,0,-0.16,0.15999999999999998,return,0.2701779999770224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z5MTJN,train_y,red_square,top_left,2025-07-24_17h36.14.515,HideSeek_v1,2022.2.5,60.36223381086932,
